transaction_id,order_date,product_category,region,units_sold,price_per_unit,revenue
HM_100377,2025-02-18 08:16:59.966763,Tops,South America,4,25,100
HM_100378,2025-11-12 08:16:59.966763,Footwear,Middle East,3,70,210
HM_100379,2025-05-15 08:16:59.966763,Bottoms,South America,2,40,80
HM_100380,2024-07-19 08:16:59.966763,Tops,Middle East,3,25,75
HM_100381,2024-01-05 08:16:59.966763,Accessories,Asia,5,15,75
HM_100382,2024-05-28 08:16:59.966763,Accessories,Asia,3,15,45
HM_100383,2023-11-28 08:16:59.966763,Outerwear,Asia,1,90,90
HM_100384,2024-08-26 08:16:59.966763,Footwear,Asia,3,70,210
HM_100385,2024-07-21 08:16:59.966763,Footwear,Middle East,3,70,210
HM_100386,2024-03-23 08:16:59.966763,Bottoms,Europe,2,40,80
HM_100387,2024-07-24 08:16:59.966763,Tops,North America,3,25,75
HM_100388,2025-07-12 08:16:59.966763,Footwear,North America,1,70,70
HM_100389,2024-10-02 08:16:59.966763,Footwear,Asia,3,70,210
HM_100390,2024-04-01 08:16:59.966763,Outerwear,Europe,5,90,450
HM_100391,2026-01-11 08:16:59.966763,Dresses,South America,2,60,120
HM_100392,2025-02-04 08:16:59.966763,Bottoms,Europe,4,40,160
HM_100393,2024-01-12 08:16:59.966763,Footwear,South America,4,70,280
HM_100394,2025-07-01 08:16:59.966763,Bottoms,North America,2,40,80
HM_100395,2024-02-16 08:16:59.966763,Outerwear,Europe,3,90,270
HM_100396,2024-07-26 08:16:59.966763,Outerwear,Europe,4,90,360
HM_100397,2026-01-21 08:16:59.966763,Dresses,North America,5,60,300
HM_100398,2024-12-15 08:16:59.966763,Footwear,Europe,2,70,140
HM_100399,2025-03-30 08:16:59.966763,Footwear,South America,1,70,70
HM_100400,2024-03-08 08:16:59.966763,Tops,Europe,3,25,75
HM_100401,2026-01-28 08:16:59.966763,Outerwear,South America,3,90,270
HM_100402,2024-07-21 08:16:59.966763,Dresses,Asia,3,60,180
HM_100403,2025-11-27 08:16:59.966763,Footwear,Europe,2,70,140
HM_100404,2025-02-11 08:16:59.966763,Bottoms,South America,4,40,160
HM_100405,2026-01-24 08:16:59.966763,Outerwear,North America,2,90,180
HM_100406,2024-06-13 08:16:59.966763,Bottoms,Asia,1,40,40
HM_100407,2024-02-19 08:16:59.966763,Tops,Europe,2,25,50
HM_100408,2024-07-27 08:16:59.966763,Outerwear,South America,4,90,360
HM_100409,2025-09-10 08:16:59.966763,Tops,Europe,1,25,25
HM_100410,2025-04-05 08:16:59.966763,Bottoms,South America,1,40,40
HM_100411,2024-03-20 08:16:59.966763,Outerwear,Europe,1,90,90
HM_100412,2024-01-23 08:16:59.966763,Outerwear,Asia,5,90,450
HM_100413,2025-03-04 08:16:59.966763,Accessories,Asia,3,15,45
HM_100414,2025-01-30 08:16:59.966763,Accessories,Europe,1,15,15
HM_100415,2025-07-26 08:16:59.966763,Dresses,Europe,2,60,120
HM_100416,2026-02-02 08:16:59.966763,Bottoms,Middle East,4,40,160
HM_100417,2025-01-25 08:16:59.966763,Bottoms,Europe,5,40,200
HM_100418,2026-02-28 08:16:59.966763,Accessories,Europe,1,15,15
HM_100419,2026-01-26 08:16:59.966763,Footwear,Asia,1,70,70
HM_100420,2024-02-11 08:16:59.966763,Footwear,Europe,2,70,140
HM_100421,2024-02-27 08:16:59.966763,Footwear,North America,2,70,140
HM_100422,2025-05-25 08:16:59.966763,Tops,Europe,2,25,50
HM_100423,2025-12-01 08:16:59.966763,Dresses,Middle East,2,60,120
HM_100424,2024-12-24 08:16:59.966763,Tops,South America,6,25,150
HM_100425,2024-11-11 08:16:59.966763,Dresses,Asia,1,60,60
HM_100426,2026-02-04 08:16:59.966763,Dresses,North America,3,60,180
HM_100427,2025-05-14 08:16:59.966763,Outerwear,South America,3,90,270
HM_100428,2026-04-03 08:16:59.966763,Bottoms,North America,1,40,40
HM_100429,2024-05-16 08:16:59.966763,Tops,Asia,5,25,125
HM_100430,2025-03-27 08:16:59.966763,Tops,Middle East,2,25,50
HM_100431,2025-03-17 08:16:59.966763,Footwear,Asia,1,70,70
HM_100432,2024-11-11 08:16:59.966763,Accessories,North America,5,15,75
HM_100433,2024-11-28 08:16:59.966763,Tops,North America,4,25,100
HM_100434,2024-08-14 08:16:59.966763,Tops,Asia,2,25,50
HM_100435,2025-11-02 08:16:59.966763,Footwear,Europe,4,70,280
HM_100436,2025-11-01 08:16:59.966763,Tops,Asia,3,25,75
HM_100437,2025-10-17 08:16:59.966763,Footwear,Middle East,1,70,70
HM_100438,2025-06-13 08:16:59.966763,Footwear,Asia,1,70,70
HM_100439,2025-08-06 08:16:59.966763,Tops,South America,3,25,75
HM_100440,2025-11-29 08:16:59.966763,Tops,Europe,1,25,25
HM_100441,2024-01-15 08:16:59.966763,Outerwear,South America,4,90,360
HM_100442,2024-09-23 08:16:59.966763,Bottoms,Asia,1,40,40
HM_100443,2025-01-27 08:16:59.966763,Bottoms,Europe,4,40,160
HM_100444,2025-11-03 08:16:59.966763,Footwear,South America,5,70,350
HM_100445,2025-09-12 08:16:59.966763,Outerwear,South America,3,90,270
HM_100446,2025-09-06 08:16:59.966763,Outerwear,Europe,1,90,90
HM_100447,2026-03-30 08:16:59.966763,Footwear,Europe,4,70,280
HM_100448,2025-09-28 08:16:59.966763,Bottoms,North America,2,40,80
HM_100449,2025-02-09 08:16:59.966763,Tops,Europe,2,25,50
HM_100450,2024-09-05 08:16:59.966763,Footwear,Asia,1,70,70
HM_100451,2025-07-27 08:16:59.966763,Accessories,Middle East,5,15,75
HM_100452,2025-06-13 08:16:59.966763,Dresses,North America,3,60,180
HM_100453,2025-03-26 08:16:59.966763,Outerwear,Europe,2,90,180
HM_100454,2026-04-16 08:16:59.966763,Tops,Middle East,5,25,125
HM_100455,2024-06-15 08:16:59.966763,Dresses,North America,4,60,240
HM_100456,2025-08-09 08:16:59.966763,Tops,Asia,1,25,25
HM_100457,2025-10-31 08:16:59.966763,Dresses,Middle East,3,60,180
HM_100458,2026-02-07 08:16:59.966763,Tops,Europe,3,25,75
HM_100459,2026-04-08 08:16:59.966763,Tops,Europe,1,25,25
HM_100460,2024-03-06 08:16:59.966763,Tops,Asia,4,25,100
HM_100461,2024-10-18 08:16:59.966763,Accessories,North America,2,15,30
HM_100462,2024-02-17 08:16:59.966763,Footwear,Middle East,6,70,420
HM_100463,2025-06-06 08:16:59.966763,Accessories,Asia,5,15,75
HM_100464,2025-02-06 08:16:59.966763,Outerwear,North America,3,90,270
HM_100465,2025-06-10 08:16:59.966763,Bottoms,South America,2,40,80
HM_100466,2024-09-02 08:16:59.966763,Bottoms,South America,1,40,40
HM_100467,2025-09-22 08:16:59.966763,Outerwear,North America,4,90,360
HM_100468,2026-03-19 08:16:59.966763,Bottoms,Europe,2,40,80
HM_100469,2026-01-03 08:16:59.966763,Outerwear,Europe,2,90,180
HM_100470,2024-11-26 08:16:59.966763,Tops,South America,3,25,75
HM_100471,2025-02-04 08:16:59.966763,Outerwear,Europe,5,90,450
HM_100472,2024-12-14 08:16:59.966763,Tops,Europe,5,25,125
HM_100473,2024-11-19 08:16:59.966763,Outerwear,North America,5,90,450
HM_100474,2025-03-08 08:16:59.966763,Dresses,North America,1,60,60
HM_100475,2025-01-30 08:16:59.966763,Outerwear,Europe,5,90,450
HM_100476,2024-07-16 08:16:59.966763,Tops,North America,2,25,50
HM_100477,2024-07-16 08:16:59.966763,Accessories,Middle East,4,15,60
HM_100478,2025-08-02 08:16:59.966763,Outerwear,South America,3,90,270
HM_100479,2025-03-08 08:16:59.966763,Dresses,Middle East,2,60,120
HM_100480,2024-12-30 08:16:59.966763,Accessories,Middle East,3,15,45
HM_100481,2025-06-19 08:16:59.966763,Accessories,Europe,1,15,15
HM_100482,2025-09-08 08:16:59.966763,Dresses,Europe,3,60,180
HM_100483,2026-02-10 08:16:59.966763,Accessories,Middle East,2,15,30
HM_100484,2025-01-24 08:16:59.966763,Accessories,Middle East,6,15,90
HM_100485,2025-10-05 08:16:59.966763,Outerwear,Asia,3,90,270
HM_100486,2024-04-04 08:16:59.966763,Tops,Asia,1,25,25
HM_100487,2024-04-12 08:16:59.966763,Bottoms,South America,3,40,120
HM_100488,2025-11-02 08:16:59.966763,Outerwear,Middle East,1,90,90
HM_100489,2024-07-08 08:16:59.966763,Outerwear,North America,1,90,90
HM_100490,2025-01-05 08:16:59.966763,Dresses,Asia,3,60,180
HM_100491,2025-05-07 08:16:59.966763,Accessories,Europe,3,15,45
HM_100492,2024-08-22 08:16:59.966763,Bottoms,Middle East,4,40,160
HM_100493,2025-09-15 08:16:59.966763,Tops,North America,5,25,125
HM_100494,2026-03-18 08:16:59.966763,Dresses,North America,5,60,300
HM_100495,2024-03-21 08:16:59.966763,Bottoms,North America,3,40,120
HM_100496,2024-10-03 08:16:59.966763,Accessories,Europe,4,15,60
HM_100497,2025-03-08 08:16:59.966763,Tops,Asia,3,25,75
HM_100498,2024-08-06 08:16:59.966763,Outerwear,North America,1,90,90
HM_100499,2025-08-15 08:16:59.966763,Outerwear,Asia,4,90,360
HM_100500,2025-05-28 08:16:59.966763,Accessories,South America,3,15,45
HM_100501,2025-06-10 08:16:59.966763,Dresses,Europe,3,60,180
HM_100502,2024-05-20 08:16:59.966763,Bottoms,Asia,2,40,80
HM_100503,2025-11-22 08:16:59.966763,Footwear,Asia,2,70,140
HM_100504,2024-10-30 08:16:59.966763,Accessories,North America,2,15,30
HM_100505,2024-05-17 08:16:59.966763,Tops,North America,3,25,75
HM_100506,2026-01-22 08:16:59.966763,Outerwear,Europe,1,90,90
HM_100507,2025-10-24 08:16:59.966763,Footwear,Asia,3,70,210
HM_100508,2026-02-03 08:16:59.966763,Outerwear,Middle East,5,90,450
HM_100509,2025-05-29 08:16:59.966763,Footwear,North America,2,70,140
HM_100510,2025-06-08 08:16:59.966763,Accessories,North America,1,15,15
HM_100511,2025-02-20 08:16:59.966763,Dresses,South America,2,60,120
HM_100512,2025-09-11 08:16:59.966763,Outerwear,Europe,3,90,270
HM_100513,2026-04-05 08:16:59.966763,Outerwear,Asia,3,90,270
HM_100514,2026-03-16 08:16:59.966763,Tops,Asia,3,25,75
HM_100515,2025-02-21 08:16:59.966763,Tops,Asia,5,25,125
HM_100516,2025-06-10 08:16:59.966763,Bottoms,North America,3,40,120
HM_100517,2025-07-01 08:16:59.966763,Footwear,Europe,3,70,210
HM_100518,2025-04-13 08:16:59.966763,Outerwear,Asia,2,90,180
HM_100519,2025-12-15 08:16:59.966763,Tops,Middle East,4,25,100
HM_100520,2024-08-27 08:16:59.966763,Accessories,South America,5,15,75
HM_100521,2024-03-07 08:16:59.966763,Bottoms,South America,2,40,80
HM_100522,2024-03-24 08:16:59.966763,Outerwear,Asia,2,90,180
HM_100523,2024-08-20 08:16:59.966763,Footwear,North America,1,70,70
HM_100524,2026-01-07 08:16:59.966763,Footwear,South America,1,70,70
HM_100525,2026-03-23 08:16:59.966763,Dresses,South America,5,60,300
HM_100526,2024-04-14 08:16:59.966763,Dresses,South America,2,60,120
HM_100527,2025-11-10 08:16:59.966763,Bottoms,South America,3,40,120
HM_100528,2024-12-25 08:16:59.966763,Tops,Asia,1,25,25
HM_100529,2024-12-24 08:16:59.966763,Outerwear,Europe,3,90,270
HM_100530,2024-02-01 08:16:59.966763,Footwear,Europe,2,70,140
HM_100531,2025-08-29 08:16:59.966763,Outerwear,North America,3,90,270
HM_100532,2025-12-19 08:16:59.966763,Outerwear,Middle East,3,90,270
HM_100533,2025-07-24 08:16:59.966763,Accessories,Europe,5,15,75
HM_100534,2023-11-19 08:16:59.966763,Footwear,Middle East,3,70,210
HM_100535,2025-04-16 08:16:59.966763,Outerwear,Europe,1,90,90
HM_100536,2025-12-20 08:16:59.966763,Footwear,Europe,2,70,140
HM_100537,2025-05-02 08:16:59.966763,Bottoms,North America,1,40,40
HM_100538,2026-02-20 08:16:59.966763,Dresses,South America,3,60,180
HM_100539,2024-04-28 08:16:59.966763,Tops,North America,2,25,50
HM_100540,2024-05-24 08:16:59.966763,Outerwear,Europe,5,90,450
HM_100541,2025-04-15 08:16:59.966763,Accessories,South America,1,15,15
HM_100542,2025-03-23 08:16:59.966763,Bottoms,South America,1,40,40
HM_100543,2025-01-31 08:16:59.966763,Accessories,South America,1,15,15
HM_100544,2025-04-12 08:16:59.966763,Accessories,Middle East,2,15,30
HM_100545,2024-10-14 08:16:59.966763,Bottoms,Europe,1,40,40
HM_100546,2025-07-15 08:16:59.966763,Tops,Asia,2,25,50
HM_100547,2023-12-23 08:16:59.966763,Accessories,North America,3,15,45
HM_100548,2026-04-03 08:16:59.966763,Dresses,Middle East,3,60,180
HM_100549,2025-12-14 08:16:59.966763,Footwear,North America,4,70,280
HM_100550,2023-12-14 08:16:59.966763,Dresses,Asia,2,60,120
HM_100551,2024-08-17 08:16:59.966763,Outerwear,South America,2,90,180
HM_100552,2024-06-23 08:16:59.966763,Accessories,Asia,4,15,60
HM_100553,2024-11-08 08:16:59.966763,Accessories,North America,2,15,30
HM_100554,2025-01-20 08:16:59.966763,Outerwear,Asia,1,90,90
HM_100555,2024-10-27 08:16:59.966763,Dresses,Europe,1,60,60
HM_100556,2026-01-26 08:16:59.966763,Tops,Asia,1,25,25
HM_100557,2026-03-21 08:16:59.966763,Tops,Europe,1,25,25
HM_100558,2025-06-19 08:16:59.966763,Footwear,Asia,5,70,350
HM_100559,2024-04-13 08:16:59.966763,Accessories,Europe,1,15,15
HM_100560,2025-03-16 08:16:59.966763,Footwear,Europe,2,70,140
HM_100561,2026-04-19 08:16:59.966763,Bottoms,Asia,3,40,120
HM_100562,2025-04-10 08:16:59.966763,Tops,Middle East,2,25,50
HM_100563,2025-12-08 08:16:59.966763,Tops,South America,1,25,25
HM_100564,2025-11-10 08:16:59.966763,Bottoms,South America,3,40,120
HM_100565,2025-01-27 08:16:59.966763,Accessories,South America,1,15,15
HM_100566,2024-10-09 08:16:59.966763,Bottoms,Europe,1,40,40
HM_100567,2024-03-10 08:16:59.966763,Dresses,South America,4,60,240
HM_100568,2023-11-20 08:16:59.966763,Outerwear,Europe,1,90,90
HM_100569,2025-01-27 08:16:59.966763,Bottoms,Middle East,4,40,160
HM_100570,2024-05-04 08:16:59.966763,Dresses,Asia,5,60,300
HM_100571,2025-01-17 08:16:59.966763,Footwear,Asia,5,70,350
HM_100572,2025-12-03 08:16:59.966763,Bottoms,Europe,4,40,160
HM_100573,2026-02-17 08:16:59.966763,Accessories,Europe,1,15,15
HM_100574,2025-07-27 08:16:59.966763,Outerwear,Middle East,1,90,90
HM_100575,2024-06-03 08:16:59.966763,Outerwear,South America,1,90,90
HM_100576,2024-04-26 08:16:59.966763,Tops,Middle East,1,25,25
HM_100577,2026-04-24 08:16:59.966763,Outerwear,Asia,1,90,90
HM_100578,2025-04-02 08:16:59.966763,Dresses,Asia,1,60,60
HM_100579,2025-04-27 08:16:59.966763,Bottoms,South America,4,40,160
HM_100580,2024-12-11 08:16:59.966763,Dresses,Asia,3,60,180
HM_100581,2024-07-10 08:16:59.966763,Outerwear,Europe,3,90,270
HM_100582,2025-03-29 08:16:59.966763,Dresses,Asia,2,60,120
HM_100583,2026-04-14 08:16:59.966763,Bottoms,North America,2,40,80
HM_100584,2024-01-14 08:16:59.966763,Accessories,South America,3,15,45
HM_100585,2024-01-07 08:16:59.966763,Bottoms,South America,2,40,80
HM_100586,2024-04-19 08:16:59.966763,Tops,South America,4,25,100
HM_100587,2024-08-26 08:16:59.966763,Tops,North America,1,25,25
HM_100588,2025-04-28 08:16:59.966763,Tops,Middle East,1,25,25
HM_100589,2024-12-23 08:16:59.966763,Tops,Europe,1,25,25
HM_100590,2025-11-09 08:16:59.966763,Tops,South America,3,25,75
HM_100591,2024-02-17 08:16:59.966763,Accessories,Asia,1,15,15
HM_100592,2024-03-16 08:16:59.966763,Tops,Europe,1,25,25
HM_100593,2025-02-03 08:16:59.966763,Bottoms,Asia,3,40,120
HM_100594,2025-08-14 08:16:59.966763,Outerwear,Europe,1,90,90
HM_100595,2024-03-25 08:16:59.966763,Dresses,Europe,4,60,240
HM_100596,2024-05-17 08:16:59.966763,Accessories,Asia,4,15,60
HM_100597,2025-05-13 08:16:59.966763,Tops,Asia,2,25,50
HM_100598,2025-12-07 08:16:59.966763,Tops,Europe,3,25,75
HM_100599,2025-07-16 08:16:59.966763,Tops,South America,6,25,150
HM_100600,2024-04-25 08:16:59.966763,Tops,Asia,4,25,100
HM_100601,2025-08-15 08:16:59.966763,Bottoms,North America,3,40,120
HM_100602,2024-02-07 08:16:59.966763,Tops,North America,5,25,125
HM_100603,2024-11-07 08:16:59.966763,Tops,Europe,1,25,25
HM_100604,2024-12-12 08:16:59.966763,Tops,Middle East,4,25,100
HM_100605,2025-04-27 08:16:59.966763,Dresses,Europe,3,60,180
HM_100606,2024-02-05 08:16:59.966763,Bottoms,Europe,5,40,200
HM_100607,2023-12-13 08:16:59.966763,Bottoms,South America,2,40,80
HM_100608,2025-12-10 08:16:59.966763,Dresses,South America,5,60,300
HM_100609,2026-03-05 08:16:59.966763,Accessories,Middle East,1,15,15
HM_100610,2024-01-12 08:16:59.966763,Tops,Middle East,2,25,50
HM_100611,2025-12-03 08:16:59.966763,Footwear,Middle East,3,70,210
HM_100612,2025-01-20 08:16:59.966763,Accessories,Middle East,3,15,45
HM_100613,2025-01-29 08:16:59.966763,Tops,Middle East,1,25,25
HM_100614,2025-12-19 08:16:59.966763,Outerwear,Europe,1,90,90
HM_100615,2024-11-22 08:16:59.966763,Outerwear,Europe,1,90,90
HM_100616,2025-08-04 08:16:59.966763,Tops,North America,1,25,25
HM_100617,2025-11-15 08:16:59.966763,Bottoms,North America,1,40,40
HM_100618,2024-05-20 08:16:59.966763,Footwear,Asia,3,70,210
HM_100619,2024-08-07 08:16:59.966763,Footwear,Europe,5,70,350
HM_100620,2025-05-16 08:16:59.966763,Tops,Middle East,2,25,50
HM_100621,2024-06-02 08:16:59.966763,Bottoms,Asia,5,40,200
HM_100622,2025-06-17 08:16:59.966763,Bottoms,South America,3,40,120
HM_100623,2024-04-09 08:16:59.966763,Dresses,Europe,2,60,120
HM_100624,2025-02-17 08:16:59.966763,Accessories,North America,4,15,60
HM_100625,2025-02-17 08:16:59.966763,Bottoms,Europe,2,40,80
HM_100626,2025-12-05 08:16:59.966763,Dresses,Europe,1,60,60
HM_100627,2026-05-03 08:16:59.966763,Footwear,Europe,4,70,280
HM_100628,2025-02-08 08:16:59.966763,Tops,Europe,2,25,50
HM_100629,2024-08-12 08:16:59.966763,Bottoms,South America,5,40,200
HM_100630,2025-09-24 08:16:59.966763,Footwear,North America,2,70,140
HM_100631,2025-02-06 08:16:59.966763,Outerwear,Europe,1,90,90
HM_100632,2024-01-13 08:16:59.966763,Dresses,South America,1,60,60
HM_100633,2024-07-07 08:16:59.966763,Dresses,Asia,1,60,60
HM_100634,2025-10-18 08:16:59.966763,Tops,Europe,2,25,50
HM_100635,2025-05-20 08:16:59.966763,Dresses,South America,1,60,60
HM_100636,2023-12-20 08:16:59.966763,Dresses,Middle East,1,60,60
HM_100637,2024-11-23 08:16:59.966763,Bottoms,Asia,2,40,80
HM_100638,2025-05-20 08:16:59.966763,Bottoms,North America,3,40,120
HM_100639,2024-12-13 08:16:59.966763,Bottoms,Europe,3,40,120
HM_100640,2024-12-27 08:16:59.966763,Tops,Europe,2,25,50
HM_100641,2025-03-31 08:16:59.966763,Bottoms,South America,5,40,200
HM_100642,2025-01-07 08:16:59.966763,Bottoms,North America,3,40,120
HM_100643,2026-02-23 08:16:59.966763,Bottoms,Middle East,1,40,40
HM_100644,2025-03-26 08:16:59.966763,Tops,Asia,3,25,75
HM_100645,2024-10-26 08:16:59.966763,Outerwear,North America,3,90,270
HM_100646,2025-02-03 08:16:59.966763,Accessories,Europe,4,15,60
HM_100647,2025-08-21 08:16:59.966763,Accessories,South America,1,15,15
HM_100648,2024-12-04 08:16:59.966763,Footwear,Middle East,4,70,280
HM_100649,2026-04-21 08:16:59.966763,Dresses,South America,3,60,180
HM_100650,2026-03-16 08:16:59.966763,Tops,Asia,3,25,75
HM_100651,2025-09-22 08:16:59.966763,Dresses,North America,4,60,240
HM_100652,2025-08-21 08:16:59.966763,Accessories,South America,4,15,60
HM_100653,2024-10-16 08:16:59.966763,Footwear,South America,4,70,280
HM_100654,2025-06-10 08:16:59.966763,Dresses,Europe,1,60,60
HM_100655,2025-02-04 08:16:59.966763,Tops,South America,1,25,25
HM_100656,2026-04-29 08:16:59.966763,Bottoms,Middle East,2,40,80
HM_100657,2026-03-23 08:16:59.966763,Bottoms,North America,1,40,40
HM_100658,2024-02-10 08:16:59.966763,Accessories,Asia,1,15,15
HM_100659,2025-06-16 08:16:59.966763,Accessories,South America,2,15,30
HM_100660,2025-10-10 08:16:59.966763,Bottoms,Middle East,2,40,80
HM_100661,2024-05-25 08:16:59.966763,Outerwear,Asia,2,90,180
HM_100662,2026-03-14 08:16:59.966763,Accessories,Middle East,5,15,75
HM_100663,2026-05-04 08:16:59.966763,Bottoms,South America,5,40,200
HM_100664,2026-04-14 08:16:59.966763,Tops,South America,3,25,75
HM_100665,2025-12-24 08:16:59.966763,Tops,North America,5,25,125
HM_100666,2025-05-26 08:16:59.966763,Bottoms,Europe,2,40,80
HM_100667,2024-11-15 08:16:59.966763,Tops,Middle East,2,25,50
HM_100668,2024-07-02 08:16:59.966763,Tops,Europe,2,25,50
HM_100669,2026-01-26 08:16:59.966763,Bottoms,Europe,2,40,80
HM_100670,2025-03-04 08:16:59.966763,Tops,Asia,4,25,100
HM_100671,2026-01-17 08:16:59.966763,Outerwear,Asia,3,90,270
HM_100672,2023-12-02 08:16:59.966763,Tops,Middle East,5,25,125
HM_100673,2025-04-26 08:16:59.966763,Dresses,Europe,3,60,180
HM_100674,2024-06-03 08:16:59.966763,Dresses,North America,1,60,60
HM_100675,2024-02-03 08:16:59.966763,Outerwear,Europe,2,90,180
HM_100676,2024-11-17 08:16:59.966763,Tops,Asia,2,25,50
HM_100677,2024-09-12 08:16:59.966763,Bottoms,Europe,4,40,160
HM_100678,2026-02-21 08:16:59.966763,Outerwear,South America,2,90,180
HM_100679,2025-06-08 08:16:59.966763,Outerwear,South America,3,90,270
HM_100680,2026-04-12 08:16:59.966763,Footwear,North America,3,70,210
HM_100681,2024-04-10 08:16:59.966763,Bottoms,Middle East,3,40,120
HM_100682,2025-02-25 08:16:59.966763,Tops,Europe,4,25,100
HM_100683,2024-07-09 08:16:59.966763,Accessories,South America,3,15,45
HM_100684,2023-11-18 08:16:59.966763,Outerwear,Middle East,1,90,90
HM_100685,2023-11-20 08:16:59.966763,Accessories,South America,2,15,30
HM_100686,2024-02-10 08:16:59.966763,Accessories,Middle East,2,15,30
HM_100687,2024-06-19 08:16:59.966763,Bottoms,Middle East,1,40,40
HM_100688,2025-10-17 08:16:59.966763,Footwear,South America,4,70,280
HM_100689,2024-05-25 08:16:59.966763,Tops,Asia,2,25,50
HM_100690,2025-04-23 08:16:59.966763,Bottoms,Middle East,3,40,120
HM_100691,2024-08-17 08:16:59.966763,Dresses,Europe,3,60,180
HM_100692,2024-07-06 08:16:59.966763,Dresses,South America,3,60,180
HM_100693,2024-09-22 08:16:59.966763,Bottoms,Asia,3,40,120
HM_100694,2024-03-25 08:16:59.966763,Tops,South America,6,25,150
HM_100695,2025-09-16 08:16:59.966763,Accessories,North America,4,15,60
HM_100696,2024-05-09 08:16:59.966763,Bottoms,Europe,1,40,40
HM_100697,2025-12-09 08:16:59.966763,Accessories,North America,3,15,45
HM_100698,2026-03-27 08:16:59.966763,Tops,Middle East,3,25,75
HM_100699,2025-10-08 08:16:59.966763,Dresses,Middle East,1,60,60
HM_100700,2025-09-24 08:16:59.966763,Dresses,North America,1,60,60
HM_100701,2026-03-23 08:16:59.966763,Tops,North America,3,25,75
