transaction_id,date,region,category,product_name,units_sold,unit_price,inventory_level,promotion,payment_method,revenue,customer_age,return_flag,supplier_delay_days,date_year,date_month,date_quarter,date_day,supplier_delay_days_year,supplier_delay_days_month,supplier_delay_days_quarter,supplier_delay_days_day,year,month
GROC-100152,2025-09-14,West,Fruits,Orange,14,66.68,49.0,0,Card,933.52,36,0,1970-01-01 00:00:00.000000000,2025,9,3,14,1970,1,1,1,2025,9
GROC-100153,2026-01-11,West,Beverages,Energy Drink,18,162.06,63.0,1,Cash,2917.09,33,1,1970-01-01 00:00:00.000000003,2026,1,1,11,1970,1,1,1,2026,1
GROC-100154,2025-12-19,North,Fruits,Banana,1,274.31,27.0,1,Card,274.31,64,0,1970-01-01 00:00:00.000000002,2025,12,4,19,1970,1,1,1,2025,12
GROC-100155,2024-07-30,West,Fruits,Banana,2,304.96,41.0,0,Card,609.92,41,0,1970-01-01 00:00:00.000000005,2024,7,3,30,1970,1,1,1,2024,7
GROC-100156,2025-09-15,West,Snacks,Biscuits,8,316.55,18.0,0,Card,2532.4,38,0,1970-01-01 00:00:00.000000001,2025,9,3,15,1970,1,1,1,2025,9
GROC-100157,2025-03-10,East,Snacks,Chips,11,297.23,12.0,0,Cash,3269.53,50,0,1970-01-01 00:00:00.000000007,2025,3,1,10,1970,1,1,1,2025,3
GROC-100158,2025-12-05,West,Beverages,Juice,16,43.54,33.0,1,Card,696.62,54,0,1970-01-01 00:00:00.000000000,2025,12,4,5,1970,1,1,1,2025,12
GROC-100159,2026-04-19,South,Dairy,Butter,2,188.68,51.0,0,Cash,377.36,60,0,1970-01-01 00:00:00.000000003,2026,4,2,19,1970,1,1,1,2026,4
GROC-100160,2025-09-21,South,Fruits,Orange,9,340.92,15.0,0,Card,3068.28,55,1,1970-01-01 00:00:00.000000001,2025,9,3,21,1970,1,1,1,2025,9
GROC-100161,2026-01-19,East,Beverages,Coffee,7,80.85,22.0,0,Card,565.95,66,0,1970-01-01 00:00:00.000000010,2026,1,1,19,1970,1,1,1,2026,1
GROC-100162,2024-11-29,South,Vegetables,Tomato,8,225.76,14.0,1,Cash,1806.06,67,1,1970-01-01 00:00:00.000000004,2024,11,4,29,1970,1,1,1,2024,11
GROC-100163,2025-02-19,South,Beverages,Cold Drink,20,191.05,21.0,1,Card,3821.06,50,0,1970-01-01 00:00:00.000000003,2025,2,1,19,1970,1,1,1,2025,2
GROC-100164,2024-06-10,East,Beverages,Coffee,22,59.44,41.0,0,UPI,1307.68,22,1,1970-01-01 00:00:00.000000004,2024,6,2,10,1970,1,1,1,2024,6
GROC-100165,2025-03-04,South,Snacks,Chocolate,23,325.59,48.0,0,Card,7488.57,34,0,1970-01-01 00:00:00.000000005,2025,3,1,4,1970,1,1,1,2025,3
GROC-100166,2025-07-24,West,Fruits,Mango,17,174.35,37.0,0,Card,2963.95,43,0,1970-01-01 00:00:00.000000001,2025,7,3,24,1970,1,1,1,2025,7
GROC-100167,2025-07-24,South,Fruits,Orange,8,146.48,53.0,0,Cash,1171.84,42,0,1970-01-01 00:00:00.000000000,2025,7,3,24,1970,1,1,1,2025,7
GROC-100168,2025-12-14,East,Fruits,Papaya,16,258.73,41.0,0,Cash,4139.68,52,1,1970-01-01 00:00:00.000000002,2025,12,4,14,1970,1,1,1,2025,12
GROC-100169,2025-04-11,West,Vegetables,Carrot,15,166.18,39.0,1,Card,2492.63,26,0,1970-01-01 00:00:00.000000000,2025,4,2,11,1970,1,1,1,2025,4
GROC-100170,2025-03-06,South,Vegetables,Onion,22,187.46,51.0,1,Card,4124.05,47,0,1970-01-01 00:00:00.000000006,2025,3,1,6,1970,1,1,1,2025,3
GROC-100171,2025-04-13,West,Fruits,Apple,19,118.26,58.0,1,Card,2247.0,48,1,1970-01-01 00:00:00.000000003,2025,4,2,13,1970,1,1,1,2025,4
GROC-100172,2024-09-01,West,Snacks,Candy,18,269.61,44.0,1,Card,4853.07,25,1,1970-01-01 00:00:00.000000006,2024,9,3,1,1970,1,1,1,2024,9
GROC-100173,2024-08-24,West,Beverages,Energy Drink,21,286.99,21.0,1,UPI,6026.88,21,0,1970-01-01 00:00:00.000000005,2024,8,3,24,1970,1,1,1,2024,8
GROC-100174,2025-08-28,East,Fruits,Orange,2,125.33,29.0,1,Card,250.67,42,1,1970-01-01 00:00:00.000000010,2025,8,3,28,1970,1,1,1,2025,8
GROC-100175,2026-01-01,East,Snacks,Chips,7,52.63,44.0,0,Card,368.41,40,0,1970-01-01 00:00:00.000000003,2026,1,1,1,1970,1,1,1,2026,1
GROC-100176,2025-03-06,West,Dairy,Butter,11,98.36,34.0,1,Cash,1081.98,45,1,1970-01-01 00:00:00.000000003,2025,3,1,6,1970,1,1,1,2025,3
GROC-100177,2025-10-14,South,Vegetables,Spinach,8,12.48,,0,Card,99.85,24,0,1970-01-01 00:00:00.000000003,2025,10,4,14,1970,1,1,1,2025,10
GROC-100178,2025-07-04,South,Vegetables,Spinach,9,155.97,54.0,0,Cash,1403.7,48,0,1970-01-01 00:00:00.000000010,2025,7,3,4,1970,1,1,1,2025,7
GROC-100179,2025-01-28,East,Snacks,Chips,12,109.79,38.0,1,UPI,1317.51,32,1,1970-01-01 00:00:00.000000009,2025,1,1,28,1970,1,1,1,2025,1
GROC-100180,2025-04-27,East,Vegetables,Onion,14,103.75,18.0,1,UPI,1452.54,33,0,1970-01-01 00:00:00.000000010,2025,4,2,27,1970,1,1,1,2025,4
GROC-100181,2025-02-22,South,Snacks,Biscuits,15,135.9,62.0,1,Card,2038.47,26,0,1970-01-01 00:00:00.000000008,2025,2,1,22,1970,1,1,1,2025,2
GROC-100182,2025-06-14,East,Vegetables,Potato,2,144.44,42.0,1,UPI,288.88,24,1,1970-01-01 00:00:00.000000011,2025,6,2,14,1970,1,1,1,2025,6
GROC-100183,2025-11-14,North,Vegetables,Onion,2,74.33,21.0,0,Card,148.65,41,0,1970-01-01 00:00:00.000000009,2025,11,4,14,1970,1,1,1,2025,11
GROC-100184,2025-02-22,East,Dairy,Milk,8,217.21,21.0,0,UPI,1737.68,69,0,1970-01-01 00:00:00.000000006,2025,2,1,22,1970,1,1,1,2025,2
GROC-100185,2026-03-08,East,Fruits,Mango,18,40.15,33.0,0,Card,722.7,67,0,1970-01-01 00:00:00.000000010,2026,3,1,8,1970,1,1,1,2026,3
GROC-100186,2025-02-23,North,Fruits,Mango,15,315.72,33.0,1,Card,4735.75,45,0,1970-01-01 00:00:00.000000008,2025,2,1,23,1970,1,1,1,2025,2
GROC-100187,2025-08-13,East,Beverages,Energy Drink,3,190.69,51.0,0,Card,572.07,30,0,1970-01-01 00:00:00.000000011,2025,8,3,13,1970,1,1,1,2025,8
GROC-100188,2025-09-12,North,Beverages,Cold Drink,12,47.84,,0,Card,574.08,59,0,1970-01-01 00:00:00.000000008,2025,9,3,12,1970,1,1,1,2025,9
GROC-100189,2024-11-10,East,Dairy,Butter,21,311.33,52.0,1,Cash,6537.91,36,0,1970-01-01 00:00:00.000000005,2024,11,4,10,1970,1,1,1,2024,11
GROC-100190,2026-01-09,West,Snacks,Namkeen,13,29.56,41.0,1,Cash,384.28,43,1,1970-01-01 00:00:00.000000007,2026,1,1,9,1970,1,1,1,2026,1
GROC-100191,2025-10-24,East,Dairy,Curd,15,89.88,16.0,0,UPI,1348.2,19,0,1970-01-01 00:00:00.000000006,2025,10,4,24,1970,1,1,1,2025,10
GROC-100192,2024-12-21,North,Dairy,Butter,22,124.78,34.0,1,Card,2745.07,37,0,1970-01-01 00:00:00.000000001,2024,12,4,21,1970,1,1,1,2024,12
GROC-100193,2024-08-16,South,Beverages,Cold Drink,23,101.18,53.0,1,Cash,2327.04,61,0,1970-01-01 00:00:00.000000004,2024,8,3,16,1970,1,1,1,2024,8
GROC-100194,2025-04-19,South,Beverages,Coffee,24,314.24,30.0,1,Card,7541.8,63,0,1970-01-01 00:00:00.000000005,2025,4,2,19,1970,1,1,1,2025,4
GROC-100195,2025-07-05,West,Vegetables,Carrot,14,223.59,50.0,0,Cash,3130.22,46,0,1970-01-01 00:00:00.000000001,2025,7,3,5,1970,1,1,1,2025,7
GROC-100196,2025-12-11,South,Vegetables,Spinach,11,108.77,37.0,0,UPI,1196.43,56,0,1970-01-01 00:00:00.000000002,2025,12,4,11,1970,1,1,1,2025,12
GROC-100197,2025-08-06,South,Beverages,Juice,16,101.08,41.0,1,UPI,1617.23,30,0,1970-01-01 00:00:00.000000006,2025,8,3,6,1970,1,1,1,2025,8
GROC-100198,2024-10-24,West,Beverages,Cold Drink,3,136.09,50.0,0,Cash,408.27,39,0,1970-01-01 00:00:00.000000005,2024,10,4,24,1970,1,1,1,2024,10
GROC-100199,2024-07-24,East,Beverages,Juice,5,129.25,14.0,1,UPI,646.26,18,0,1970-01-01 00:00:00.000000009,2024,7,3,24,1970,1,1,1,2024,7
GROC-100200,2024-10-24,East,Beverages,Juice,3,212.08,30.0,0,UPI,636.24,66,0,1970-01-01 00:00:00.000000004,2024,10,4,24,1970,1,1,1,2024,10
GROC-100201,2026-01-08,South,Fruits,Mango,10,101.22,46.0,1,Card,1012.18,53,1,1970-01-01 00:00:00.000000000,2026,1,1,8,1970,1,1,1,2026,1
GROC-100202,2024-05-06,West,Vegetables,Spinach,18,151.39,23.0,0,Cash,2725.0,31,1,1970-01-01 00:00:00.000000001,2024,5,2,6,1970,1,1,1,2024,5
GROC-100203,2025-02-10,North,Beverages,Cold Drink,4,218.07,45.0,1,UPI,872.29,44,0,1970-01-01 00:00:00.000000010,2025,2,1,10,1970,1,1,1,2025,2
GROC-100204,2024-10-11,East,Snacks,Biscuits,15,231.76,56.0,1,Cash,3476.4,38,1,1970-01-01 00:00:00.000000001,2024,10,4,11,1970,1,1,1,2024,10
GROC-100205,2024-06-23,South,Dairy,Paneer,17,105.62,45.0,0,UPI,1795.47,29,0,1970-01-01 00:00:00.000000002,2024,6,2,23,1970,1,1,1,2024,6
GROC-100206,2025-10-29,West,Vegetables,Tomato,10,167.85,19.0,0,UPI,1678.46,62,0,1970-01-01 00:00:00.000000000,2025,10,4,29,1970,1,1,1,2025,10
GROC-100207,2025-08-17,East,Fruits,Banana,10,269.0,12.0,1,Cash,2689.99,34,0,1970-01-01 00:00:00.000000002,2025,8,3,17,1970,1,1,1,2025,8
GROC-100208,2024-10-09,West,Vegetables,Tomato,1,151.77,47.0,1,Card,151.77,63,0,1970-01-01 00:00:00.000000002,2024,10,4,9,1970,1,1,1,2024,10
GROC-100209,2025-07-17,North,Snacks,Chocolate,15,337.72,41.0,0,Cash,5065.8,24,0,1970-01-01 00:00:00.000000007,2025,7,3,17,1970,1,1,1,2025,7
GROC-100210,2025-07-10,South,Fruits,Orange,9,210.11,40.0,1,UPI,1890.99,65,0,1970-01-01 00:00:00.000000008,2025,7,3,10,1970,1,1,1,2025,7
GROC-100211,2024-08-16,East,Dairy,Butter,6,54.26,27.0,1,UPI,325.53,39,0,1970-01-01 00:00:00.000000003,2024,8,3,16,1970,1,1,1,2024,8
GROC-100212,2025-06-11,East,Vegetables,Spinach,22,112.54,28.0,1,Card,2475.94,34,0,1970-01-01 00:00:00.000000008,2025,6,2,11,1970,1,1,1,2025,6
GROC-100213,2024-08-15,West,Dairy,Paneer,8,141.55,52.0,1,UPI,1132.42,36,0,1970-01-01 00:00:00.000000000,2024,8,3,15,1970,1,1,1,2024,8
GROC-100214,2024-10-13,West,Dairy,Milk,13,205.02,30.0,1,UPI,2665.25,62,1,1970-01-01 00:00:00.000000001,2024,10,4,13,1970,1,1,1,2024,10
GROC-100215,2024-09-21,North,Dairy,Milk,13,200.76,34.0,1,UPI,2609.87,64,0,1970-01-01 00:00:00.000000002,2024,9,3,21,1970,1,1,1,2024,9
GROC-100216,2025-07-13,East,Fruits,Apple,12,303.19,19.0,0,UPI,3638.28,40,1,1970-01-01 00:00:00.000000009,2025,7,3,13,1970,1,1,1,2025,7
GROC-100217,2025-11-20,East,Fruits,Papaya,11,243.24,17.0,1,Card,2675.66,53,0,1970-01-01 00:00:00.000000009,2025,11,4,20,1970,1,1,1,2025,11
GROC-100218,2024-07-05,East,Vegetables,Spinach,3,193.22,28.0,1,Card,579.65,28,1,1970-01-01 00:00:00.000000002,2024,7,3,5,1970,1,1,1,2024,7
GROC-100219,2024-11-02,West,Dairy,Paneer,23,458.93,23.0,0,Card,10555.48,38,1,1970-01-01 00:00:00.000000004,2024,11,4,2,1970,1,1,1,2024,11
GROC-100220,2024-05-17,West,Dairy,Butter,13,45.68,35.0,0,UPI,593.87,45,0,1970-01-01 00:00:00.000000002,2024,5,2,17,1970,1,1,1,2024,5
GROC-100221,2026-03-29,West,Beverages,Tea,20,53.17,35.0,1,Cash,1063.42,28,0,1970-01-01 00:00:00.000000001,2026,3,1,29,1970,1,1,1,2026,3
GROC-100222,2026-03-24,East,Beverages,Energy Drink,16,241.82,63.0,1,Card,3869.06,32,1,1970-01-01 00:00:00.000000000,2026,3,1,24,1970,1,1,1,2026,3
GROC-100223,2026-04-05,South,Dairy,Paneer,8,274.92,28.0,0,Card,2199.34,38,0,1970-01-01 00:00:00.000000002,2026,4,2,5,1970,1,1,1,2026,4
GROC-100224,2025-10-27,West,Dairy,Butter,24,427.69,50.0,0,Cash,10264.46,33,0,1970-01-01 00:00:00.000000003,2025,10,4,27,1970,1,1,1,2025,10
GROC-100225,2025-01-10,South,Fruits,Orange,10,47.71,44.0,0,UPI,477.1,43,0,1970-01-01 00:00:00.000000008,2025,1,1,10,1970,1,1,1,2025,1
GROC-100226,2025-04-09,East,Fruits,Apple,1,285.88,43.0,1,Card,285.88,23,0,1970-01-01 00:00:00.000000008,2025,4,2,9,1970,1,1,1,2025,4
GROC-100227,2025-10-10,East,Dairy,Paneer,13,422.62,17.0,1,UPI,5494.12,20,0,1970-01-01 00:00:00.000000010,2025,10,4,10,1970,1,1,1,2025,10
GROC-100228,2025-06-20,East,Fruits,Papaya,23,112.69,56.0,0,Cash,2591.87,57,0,1970-01-01 00:00:00.000000008,2025,6,2,20,1970,1,1,1,2025,6
GROC-100229,2025-03-07,West,Snacks,Biscuits,14,231.62,43.0,0,Cash,3242.68,41,0,1970-01-01 00:00:00.000000006,2025,3,1,7,1970,1,1,1,2025,3
GROC-100230,2025-06-09,North,Fruits,Apple,6,209.69,7.0,1,Cash,1258.13,39,0,1970-01-01 00:00:00.000000000,2025,6,2,9,1970,1,1,1,2025,6
GROC-100231,2025-01-01,East,Snacks,Chocolate,24,274.92,36.0,0,,6598.08,27,1,1970-01-01 00:00:00.000000002,2025,1,1,1,1970,1,1,1,2025,1
GROC-100232,2025-01-14,East,Fruits,Apple,17,94.99,26.0,0,Card,1614.83,24,1,1970-01-01 00:00:00.000000008,2025,1,1,14,1970,1,1,1,2025,1
GROC-100233,2025-07-18,West,Beverages,Coffee,7,122.59,10.0,0,UPI,858.13,30,1,1970-01-01 00:00:00.000000004,2025,7,3,18,1970,1,1,1,2025,7
GROC-100234,2025-04-04,North,Dairy,Curd,12,116.66,20.0,1,Card,1399.92,20,0,1970-01-01 00:00:00.000000010,2025,4,2,4,1970,1,1,1,2025,4
GROC-100235,2024-11-01,East,Fruits,Apple,22,262.35,55.0,0,Cash,5771.7,61,0,1970-01-01 00:00:00.000000006,2024,11,4,1,1970,1,1,1,2024,11
GROC-100236,2024-10-27,South,Vegetables,Potato,16,123.51,39.0,0,UPI,1976.24,25,1,1970-01-01 00:00:00.000000003,2024,10,4,27,1970,1,1,1,2024,10
GROC-100237,2026-04-10,South,Snacks,Chocolate,22,239.38,46.0,0,Cash,5266.36,20,1,1970-01-01 00:00:00.000000003,2026,4,2,10,1970,1,1,1,2026,4
GROC-100238,2026-03-01,East,Dairy,Curd,6,28.09,17.0,1,UPI,168.55,49,0,1970-01-01 00:00:00.000000001,2026,3,1,1,1970,1,1,1,2026,3
GROC-100239,2025-09-12,West,Fruits,Papaya,19,36.01,52.0,0,Cash,684.19,47,0,1970-01-01 00:00:00.000000002,2025,9,3,12,1970,1,1,1,2025,9
GROC-100240,2025-11-14,North,Dairy,Butter,21,361.63,26.0,1,Cash,7594.16,30,0,1970-01-01 00:00:00.000000009,2025,11,4,14,1970,1,1,1,2025,11
GROC-100241,2026-03-09,East,Beverages,Energy Drink,17,17.91,60.0,0,UPI,304.47,54,0,1970-01-01 00:00:00.000000008,2026,3,1,9,1970,1,1,1,2026,3
GROC-100242,2024-11-03,North,Fruits,Banana,5,314.83,8.0,1,Card,1574.15,32,1,1970-01-01 00:00:00.000000010,2024,11,4,3,1970,1,1,1,2024,11
GROC-100243,2024-12-05,West,Vegetables,Tomato,9,184.35,53.0,1,Cash,1659.13,48,1,1970-01-01 00:00:00.000000003,2024,12,4,5,1970,1,1,1,2024,12
GROC-100244,2025-05-27,West,Dairy,Milk,19,298.93,63.0,0,Card,5679.63,37,0,1970-01-01 00:00:00.000000007,2025,5,2,27,1970,1,1,1,2025,5
GROC-100245,2026-03-04,West,Vegetables,Tomato,4,49.15,44.0,1,UPI,196.59,63,0,1970-01-01 00:00:00.000000001,2026,3,1,4,1970,1,1,1,2026,3
GROC-100246,2024-06-26,South,Fruits,Papaya,14,44.41,60.0,1,Card,621.75,24,0,1970-01-01 00:00:00.000000002,2024,6,2,26,1970,1,1,1,2024,6
GROC-100247,2025-04-04,West,Fruits,Mango,17,26.91,61.0,0,Cash,457.47,53,0,1970-01-01 00:00:00.000000002,2025,4,2,4,1970,1,1,1,2025,4
GROC-100248,2025-01-02,North,Dairy,Paneer,22,165.64,47.0,1,Card,3644.06,52,0,1970-01-01 00:00:00.000000004,2025,1,1,2,1970,1,1,1,2025,1
GROC-100249,2025-10-18,East,Beverages,Energy Drink,24,253.3,38.0,1,UPI,6079.3,61,1,1970-01-01 00:00:00.000000010,2025,10,4,18,1970,1,1,1,2025,10
GROC-100250,2025-06-20,North,Snacks,Biscuits,7,240.15,50.0,0,Cash,1681.05,50,1,1970-01-01 00:00:00.000000006,2025,6,2,20,1970,1,1,1,2025,6
GROC-100251,2026-01-09,West,Snacks,Chips,20,202.51,60.0,1,Card,4050.16,47,0,1970-01-01 00:00:00.000000006,2026,1,1,9,1970,1,1,1,2026,1
GROC-100252,2025-12-31,West,Fruits,Orange,16,92.96,55.0,1,Card,1487.32,58,1,1970-01-01 00:00:00.000000005,2025,12,4,31,1970,1,1,1,2025,12
GROC-100253,2025-09-02,West,Beverages,Cold Drink,16,92.33,21.0,1,Cash,1477.29,45,1,1970-01-01 00:00:00.000000005,2025,9,3,2,1970,1,1,1,2025,9
GROC-100254,2025-05-08,North,Snacks,Candy,23,324.74,62.0,0,Card,7469.02,35,0,1970-01-01 00:00:00.000000002,2025,5,2,8,1970,1,1,1,2025,5
GROC-100255,2024-12-09,East,Snacks,Namkeen,11,123.48,21.0,0,Card,1358.28,33,0,1970-01-01 00:00:00.000000005,2024,12,4,9,1970,1,1,1,2024,12
GROC-100256,2025-12-30,South,Dairy,Butter,20,397.57,42.0,0,UPI,7951.44,46,0,1970-01-01 00:00:00.000000005,2025,12,4,30,1970,1,1,1,2025,12
GROC-100257,2024-07-04,East,Vegetables,Spinach,19,12.67,43.0,0,Cash,240.73,46,0,1970-01-01 00:00:00.000000010,2024,7,3,4,1970,1,1,1,2024,7
GROC-100258,2024-12-16,South,Fruits,Papaya,15,148.26,59.0,1,UPI,2223.92,28,0,1970-01-01 00:00:00.000000008,2024,12,4,16,1970,1,1,1,2024,12
GROC-100259,2024-09-11,North,Snacks,Biscuits,3,239.78,41.0,1,Cash,719.34,41,0,1970-01-01 00:00:00.000000006,2024,9,3,11,1970,1,1,1,2024,9
GROC-100260,2025-07-27,East,Beverages,Coffee,16,20.54,35.0,0,Cash,328.64,24,0,1970-01-01 00:00:00.000000005,2025,7,3,27,1970,1,1,1,2025,7
GROC-100261,2025-08-23,North,Fruits,Mango,7,83.47,52.0,1,UPI,584.26,28,0,1970-01-01 00:00:00.000000010,2025,8,3,23,1970,1,1,1,2025,8
GROC-100262,2026-01-18,South,Vegetables,Carrot,15,170.17,38.0,0,UPI,2552.55,22,0,1970-01-01 00:00:00.000000010,2026,1,1,18,1970,1,1,1,2026,1
GROC-100263,2024-07-04,South,Fruits,Mango,2,126.74,41.0,0,UPI,253.48,44,0,1970-01-01 00:00:00.000000006,2024,7,3,4,1970,1,1,1,2024,7
GROC-100264,2026-01-19,West,Vegetables,Tomato,6,235.93,39.0,0,Card,1415.57,42,0,1970-01-01 00:00:00.000000008,2026,1,1,19,1970,1,1,1,2026,1
GROC-100265,2025-10-27,East,Dairy,Curd,18,317.92,63.0,1,Card,5722.62,55,1,1970-01-01 00:00:00.000000010,2025,10,4,27,1970,1,1,1,2025,10
GROC-100266,2024-06-01,West,Vegetables,Spinach,4,203.05,18.0,0,Cash,812.2,53,0,1970-01-01 00:00:00.000000011,2024,6,2,1,1970,1,1,1,2024,6
GROC-100267,2025-04-28,East,Vegetables,Carrot,21,119.74,48.0,1,UPI,2514.63,37,0,1970-01-01 00:00:00.000000001,2025,4,2,28,1970,1,1,1,2025,4
GROC-100268,2025-05-05,West,Vegetables,Tomato,22,69.73,63.0,1,UPI,1533.99,23,1,1970-01-01 00:00:00.000000006,2025,5,2,5,1970,1,1,1,2025,5
GROC-100269,2024-07-15,North,Beverages,Energy Drink,11,117.77,34.0,1,,1295.42,58,0,1970-01-01 00:00:00.000000007,2024,7,3,15,1970,1,1,1,2024,7
GROC-100270,2024-06-25,North,Dairy,Curd,21,361.19,40.0,1,Cash,7585.05,21,0,1970-01-01 00:00:00.000000002,2024,6,2,25,1970,1,1,1,2024,6
GROC-100271,2025-08-10,South,Dairy,Butter,22,348.91,31.0,0,Card,7675.98,55,0,1970-01-01 00:00:00.000000001,2025,8,3,10,1970,1,1,1,2025,8
GROC-100272,2026-02-07,North,Snacks,Chips,24,261.78,45.0,0,Card,6282.72,18,1,1970-01-01 00:00:00.000000005,2026,2,1,7,1970,1,1,1,2026,2
GROC-100273,2026-01-04,West,Vegetables,Potato,9,78.09,11.0,1,UPI,702.78,29,0,1970-01-01 00:00:00.000000002,2026,1,1,4,1970,1,1,1,2026,1
GROC-100274,2024-05-30,North,Fruits,Apple,2,68.01,32.0,1,Card,136.01,58,0,1970-01-01 00:00:00.000000005,2024,5,2,30,1970,1,1,1,2024,5
GROC-100275,2026-02-12,East,Dairy,Curd,17,258.9,45.0,1,Card,4401.23,63,0,1970-01-01 00:00:00.000000000,2026,2,1,12,1970,1,1,1,2026,2
GROC-100276,2024-08-17,West,Dairy,Butter,21,230.3,59.0,0,Card,4836.3,44,0,1970-01-01 00:00:00.000000011,2024,8,3,17,1970,1,1,1,2024,8
GROC-100277,2025-05-16,East,Snacks,Candy,19,139.85,31.0,0,Cash,2657.15,25,1,1970-01-01 00:00:00.000000006,2025,5,2,16,1970,1,1,1,2025,5
GROC-100278,2024-07-08,South,Vegetables,Spinach,23,169.45,61.0,0,Cash,3897.33,54,0,1970-01-01 00:00:00.000000007,2024,7,3,8,1970,1,1,1,2024,7
GROC-100279,2025-01-05,East,Vegetables,Tomato,21,156.02,34.0,0,Card,3276.48,31,0,1970-01-01 00:00:00.000000009,2025,1,1,5,1970,1,1,1,2025,1
GROC-100280,2024-12-23,East,Beverages,Tea,11,332.31,20.0,0,Card,3655.41,32,1,1970-01-01 00:00:00.000000004,2024,12,4,23,1970,1,1,1,2024,12
GROC-100281,2025-09-07,West,Fruits,Apple,21,70.17,46.0,1,Card,1473.65,61,0,1970-01-01 00:00:00.000000008,2025,9,3,7,1970,1,1,1,2025,9
GROC-100282,2025-04-27,East,Dairy,Curd,7,56.91,33.0,0,Cash,398.37,24,0,1970-01-01 00:00:00.000000008,2025,4,2,27,1970,1,1,1,2025,4
GROC-100283,2025-05-26,East,Snacks,Namkeen,11,44.03,21.0,0,Cash,484.33,44,0,1970-01-01 00:00:00.000000008,2025,5,2,26,1970,1,1,1,2025,5
GROC-100284,2025-10-03,East,Fruits,Apple,12,317.57,29.0,0,UPI,3810.84,20,0,1970-01-01 00:00:00.000000010,2025,10,4,3,1970,1,1,1,2025,10
GROC-100285,2026-03-31,East,Fruits,Apple,1,263.08,1.0,0,Cash,263.08,18,0,1970-01-01 00:00:00.000000009,2026,3,1,31,1970,1,1,1,2026,3
GROC-100286,2025-03-08,South,Fruits,Orange,24,257.26,56.0,0,Card,6174.24,40,0,1970-01-01 00:00:00.000000011,2025,3,1,8,1970,1,1,1,2025,3
GROC-100287,2025-12-11,East,Beverages,Energy Drink,4,84.14,19.0,1,UPI,336.55,21,1,1970-01-01 00:00:00.000000004,2025,12,4,11,1970,1,1,1,2025,12
GROC-100288,2025-07-26,East,Snacks,Chocolate,14,321.92,16.0,0,Card,4506.88,35,0,1970-01-01 00:00:00.000000011,2025,7,3,26,1970,1,1,1,2025,7
GROC-100289,2026-04-21,East,Fruits,Orange,13,88.29,61.0,1,Cash,1147.75,53,1,1970-01-01 00:00:00.000000009,2026,4,2,21,1970,1,1,1,2026,4
GROC-100290,2026-02-07,West,Dairy,Cheese,23,382.39,69.0,1,Cash,8794.95,66,0,1970-01-01 00:00:00.000000000,2026,2,1,7,1970,1,1,1,2026,2
GROC-100291,2025-05-30,East,Fruits,Orange,18,318.1,53.0,0,Card,5725.8,28,0,1970-01-01 00:00:00.000000003,2025,5,2,30,1970,1,1,1,2025,5
GROC-100292,2025-08-09,South,Fruits,Mango,13,283.52,43.0,1,Cash,3685.75,18,0,1970-01-01 00:00:00.000000010,2025,8,3,9,1970,1,1,1,2025,8
GROC-100293,2025-05-18,South,Beverages,Cold Drink,3,287.11,22.0,0,Cash,861.33,26,0,1970-01-01 00:00:00.000000004,2025,5,2,18,1970,1,1,1,2025,5
GROC-100294,2025-12-06,West,Dairy,Curd,15,62.67,61.0,1,Card,939.99,54,0,1970-01-01 00:00:00.000000009,2025,12,4,6,1970,1,1,1,2025,12
GROC-100295,2024-10-09,South,Vegetables,Carrot,18,101.12,63.0,0,Cash,1820.2,54,0,1970-01-01 00:00:00.000000010,2024,10,4,9,1970,1,1,1,2024,10
GROC-100296,2024-09-06,North,Snacks,Candy,12,34.38,39.0,1,Cash,412.52,51,0,1970-01-01 00:00:00.000000010,2024,9,3,6,1970,1,1,1,2024,9
GROC-100297,2024-10-19,West,Dairy,Curd,18,178.13,67.0,1,Card,3206.39,44,0,1970-01-01 00:00:00.000000000,2024,10,4,19,1970,1,1,1,2024,10
GROC-100298,2025-02-01,North,Fruits,Banana,24,265.37,68.0,0,Card,6368.88,44,0,1970-01-01 00:00:00.000000007,2025,2,1,1,1970,1,1,1,2025,2
GROC-100299,2026-02-08,West,Vegetables,Spinach,22,81.52,43.0,0,Cash,1793.48,38,0,1970-01-01 00:00:00.000000005,2026,2,1,8,1970,1,1,1,2026,2
GROC-100300,2025-10-12,South,Vegetables,Carrot,24,104.19,47.0,0,Cash,2500.68,42,0,1970-01-01 00:00:00.000000008,2025,10,4,12,1970,1,1,1,2025,10
GROC-100301,2025-11-17,East,Beverages,Juice,3,54.01,12.0,1,UPI,162.04,65,0,1970-01-01 00:00:00.000000006,2025,11,4,17,1970,1,1,1,2025,11
GROC-100302,2025-09-04,East,Beverages,Coffee,15,277.74,24.0,0,Cash,4166.1,53,0,1970-01-01 00:00:00.000000007,2025,9,3,4,1970,1,1,1,2025,9
GROC-100303,2025-04-28,South,Vegetables,Tomato,6,185.97,9.0,1,,1115.8,60,0,1970-01-01 00:00:00.000000001,2025,4,2,28,1970,1,1,1,2025,4
GROC-100304,2025-04-13,North,Snacks,Chips,2,65.7,5.0,0,Card,131.4,54,0,1970-01-01 00:00:00.000000002,2025,4,2,13,1970,1,1,1,2025,4
