invoice_id,date,region,category,product_name,units_sold,wholesale_price,retail_price,revenue,inventory_level,damage_units,returned_items,festival_sale,supplier_name,customer_rating
STEEL-199,2025-04-29,Delhi,Spoons,Tea Spoon,8,241.94,591.8,4734.43,339,3,3,0,Vasquez Ltd,2.8
STEEL-200,2023-11-20,Mumbai,Bowls,Serving Bowl,52,16.15,24.1,1253.36,479,0,2,0,Ibarra-Brown,3.8
STEEL-201,2023-09-09,Ahmedabad,Spatulas,Flat Spatula,26,184.4,304.38,7913.77,113,5,3,0,Johnson LLC,3.8
STEEL-202,2025-09-23,Hyderabad,Forks,Mini Fork,32,279.85,489.95,15678.56,336,0,0,1,"Wright, Smith and Santiago",4.6
STEEL-203,2025-03-10,Pune,Spoons,Serving Spoon,33,212.76,329.49,10873.01,224,0,0,0,Salinas Inc,2.8
STEEL-204,2024-11-23,Pune,Forks,Fruit Fork,67,24.51,44.67,2993.02,122,1,1,0,"Thomas, Brown and Soto",3.0
STEEL-205,2025-09-17,Ahmedabad,Knives,Kitchen Knife,21,15.83,25.85,542.81,434,0,0,0,Smith Inc,4.0
STEEL-206,2026-02-17,Pune,Glasses,Juice Glass,70,46.83,89.67,6276.92,213,1,1,0,"Mclean, Johnson and Terry",4.2
STEEL-207,2025-12-06,Pune,Forks,Mini Fork,51,258.24,334.08,17038.04,394,5,2,0,Lynch-Scott,4.1
STEEL-208,2024-06-29,Delhi,Forks,Fruit Fork,115,274.29,434.4,49955.9,359,5,1,1,Rivas-Vasquez,
STEEL-209,2023-09-25,Delhi,Knives,Kitchen Knife,33,183.97,293.89,9698.24,294,2,1,0,Weaver-Carter,2.7
STEEL-210,2024-04-03,Ahmedabad,Plates,Round Plate,57,157.41,194.32,11075.99,248,3,1,0,"Watkins, Serrano and Patrick",2.8
STEEL-211,2024-02-25,Pune,Forks,Mini Fork,87,55.89,117.54,10226.07,499,4,0,1,"Leblanc, Poole and Newman",4.9
STEEL-212,2024-08-13,Ahmedabad,Spatulas,Cooking Spatula,41,205.39,428.47,17567.17,255,3,1,0,"Thomas, Patel and Reed",2.7
STEEL-213,2025-09-09,Pune,Spatulas,Cooking Spatula,131,246.83,369.39,48390.49,602,0,0,0,Owens Ltd,3.3
STEEL-214,2023-10-06,Pune,Bowls,Rice Bowl,66,217.9,310.45,20489.93,126,3,2,1,Reed LLC,2.8
STEEL-215,2023-11-04,Mumbai,Knives,Fruit Knife,65,156.76,212.97,13843.34,308,2,2,0,Mendoza and Sons,3.0
STEEL-216,2024-04-12,Hyderabad,Spoons,Tea Spoon,44,129.54,265.87,11698.09,491,3,3,1,"Johnson, Melendez and Wade",3.0
STEEL-217,2026-04-20,Mumbai,Plates,Round Plate,20,55.63,111.52,2230.48,392,1,1,1,Perez-Wright,4.9
STEEL-218,2025-06-29,Mumbai,Knives,Butter Knife,5,53.52,91.03,455.17,200,0,1,0,"Wang, Peters and Schaefer",3.5
STEEL-219,2024-09-15,Delhi,Plates,Steel Plate,28,163.14,273.82,7666.88,329,3,1,1,Schwartz PLC,2.8
STEEL-220,2023-11-19,Mumbai,Spatulas,BBQ Spatula,37,84.54,163.94,6065.65,360,0,2,0,Martin-Winters,3.8
STEEL-221,2023-05-18,Pune,Knives,Butter Knife,24,138.64,179.92,4318.05,95,4,0,1,"Flores, Gonzalez and Poole",4.8
STEEL-222,2023-05-01,Delhi,Bowls,Serving Bowl,26,44.81,72.45,1883.67,259,4,1,1,"Hughes, Grant and Smith",2.6
STEEL-223,2024-12-13,Delhi,Spoons,Dessert Spoon,50,131.71,187.88,9394.19,447,0,0,1,Mendoza LLC,3.9
STEEL-224,2024-07-12,Hyderabad,Plates,Thali Plate,136,167.08,404.87,55062.18,451,4,3,1,Hill-Osborne,
STEEL-225,2025-11-24,Delhi,Spatulas,Flat Spatula,104,111.03,142.69,14839.95,437,2,2,0,Dominguez Ltd,4.2
STEEL-226,2025-03-08,Delhi,Bowls,Serving Bowl,119,137.75,176.64,21020.27,441,0,3,0,Ruiz and Sons,3.3
STEEL-227,2025-01-27,Ahmedabad,Spatulas,Flat Spatula,102,235.1,301.8,30783.3,420,5,3,0,Stewart PLC,5.0
STEEL-228,2025-04-10,Hyderabad,Glasses,Juice Glass,64,53.66,114.87,7351.36,519,5,0,0,"Stone, Rodriguez and Allen",2.5
STEEL-229,2024-10-02,Mumbai,Spatulas,Cooking Spatula,72,284.61,494.0,35568.36,327,4,0,1,"Ruiz, Harmon and Wood",5.0
STEEL-230,2023-10-26,Ahmedabad,Spoons,Tea Spoon,94,152.7,349.95,32894.93,487,0,2,1,"Huerta, Smith and Parsons",3.4
STEEL-231,2024-08-13,Mumbai,Spatulas,Flat Spatula,100,25.53,46.66,4666.07,240,3,2,0,"Garcia, Rice and Briggs",4.8
STEEL-232,2026-02-16,Pune,Spatulas,Flat Spatula,84,123.02,236.15,19836.98,568,0,0,0,"Stout, Ibarra and Maddox",3.2
STEEL-233,2024-02-18,Pune,Forks,Dinner Fork,71,283.87,697.74,49539.78,425,3,3,1,"Kelly, Bridges and Shaw",3.7
STEEL-234,2024-04-18,Pune,Spatulas,Flat Spatula,28,105.86,260.02,7280.48,424,5,0,0,Carter-Rivers,3.9
STEEL-235,2023-12-23,Delhi,Knives,Fruit Knife,6,123.88,174.31,1045.84,103,3,0,0,Harmon-Vasquez,3.9
STEEL-236,2025-08-10,Pune,Forks,Fruit Fork,102,211.49,484.34,49402.87,207,2,1,0,Williams Ltd,4.4
STEEL-237,2025-06-08,Pune,Spoons,Tea Spoon,24,83.2,102.5,2460.03,213,4,0,1,Carr PLC,2.6
STEEL-238,2023-06-30,Ahmedabad,Spoons,Dessert Spoon,84,61.04,121.66,10219.34,417,2,3,1,Graham-Friedman,4.3
STEEL-239,2023-06-07,Mumbai,Knives,Butter Knife,68,169.55,226.63,15410.7,489,4,3,1,Collins-Cochran,3.2
STEEL-240,2023-07-27,Pune,Glasses,Tall Glass,74,129.74,209.09,15472.62,489,3,0,0,"Santiago, Green and House",2.8
STEEL-241,2024-06-04,Hyderabad,Spoons,Tea Spoon,87,272.78,482.91,42013.59,572,4,3,1,"Bradley, Roberts and Tate",4.0
STEEL-242,2024-05-25,Mumbai,Spatulas,Cooking Spatula,126,54.07,75.14,9467.9,259,2,0,1,"Marshall, Murphy and Myers",
STEEL-243,2025-11-27,Ahmedabad,Bowls,Rice Bowl,26,279.32,453.06,11779.54,251,2,0,1,Robinson Inc,3.5
STEEL-244,2024-03-28,Mumbai,Glasses,Water Glass,13,234.28,414.27,5385.51,271,2,0,0,Ramirez-Morgan,4.3
STEEL-245,2025-10-18,Delhi,Glasses,Water Glass,88,136.74,280.57,24689.85,373,3,2,1,Kim-Webster,2.6
STEEL-246,2025-01-22,Ahmedabad,Plates,Round Plate,41,69.83,170.77,7001.37,528,4,2,0,Edwards Group,4.5
STEEL-247,2025-07-09,Delhi,Forks,Fruit Fork,108,23.24,31.26,3376.15,363,3,2,1,Price-Houston,
STEEL-248,2023-10-15,Ahmedabad,Forks,Mini Fork,25,34.19,68.29,1707.24,434,1,1,1,"Franklin, Rose and Harvey",3.7
STEEL-249,2024-08-04,Delhi,Spoons,Tea Spoon,72,263.77,540.95,38948.15,511,4,2,0,Chen LLC,3.1
STEEL-250,2026-04-16,Pune,Forks,Mini Fork,50,171.92,304.79,15239.56,430,3,3,1,"Brown, Brown and Phillips",2.6
STEEL-251,2025-07-05,Hyderabad,Spatulas,BBQ Spatula,89,281.78,548.66,48830.44,405,2,2,1,Knox-Webb,2.7
STEEL-252,2024-11-10,Mumbai,Glasses,Juice Glass,65,23.57,37.48,2436.45,473,2,0,0,Holloway Ltd,2.9
STEEL-253,2026-01-29,Pune,Bowls,Rice Bowl,52,292.35,688.22,35787.35,410,5,1,1,"Diaz, Blackwell and Holden",4.4
STEEL-254,2026-04-27,Delhi,Glasses,Water Glass,123,64.6,124.33,15293.09,301,1,0,1,Day and Sons,4.9
STEEL-255,2025-05-01,Mumbai,Plates,Steel Plate,94,110.14,133.32,12532.02,234,5,0,1,Costa PLC,2.6
STEEL-256,2025-03-27,Delhi,Spoons,Dessert Spoon,69,236.24,469.87,32420.81,363,2,0,1,Wheeler-Wyatt,3.9
STEEL-257,2023-09-22,Pune,Knives,Kitchen Knife,126,201.99,360.64,45440.92,395,4,1,0,,4.4
STEEL-258,2023-07-04,Hyderabad,Knives,Fruit Knife,18,67.84,83.01,1494.18,208,0,3,0,"Sullivan, Lopez and Reed",4.8
STEEL-259,2024-07-26,Mumbai,Glasses,Water Glass,57,267.94,334.69,19077.27,197,2,0,1,"Kaufman, Cohen and Fitzpatrick",2.9
STEEL-260,2024-11-13,Mumbai,Knives,Kitchen Knife,107,30.97,58.23,6231.1,252,5,3,0,"Decker, Garcia and Smith",3.1
STEEL-261,2024-06-24,Ahmedabad,Bowls,Rice Bowl,76,147.39,221.43,16828.74,389,2,1,0,Benitez PLC,3.0
STEEL-262,2024-05-06,Ahmedabad,Plates,Round Plate,104,246.51,464.34,48291.76,229,4,3,1,Goodman-Stewart,3.1
STEEL-263,2023-10-17,Delhi,Plates,Thali Plate,54,186.72,354.98,19168.95,551,5,1,0,Rogers Ltd,3.8
STEEL-264,2026-01-16,Hyderabad,Spatulas,Flat Spatula,11,130.1,237.11,2608.21,338,1,3,0,Benson-Richardson,4.3
STEEL-265,2025-05-15,Hyderabad,Plates,Thali Plate,20,257.39,345.35,6906.9,512,4,1,1,"Christian, Strong and Montgomery",4.9
STEEL-266,2025-05-19,Mumbai,Knives,Fruit Knife,106,260.76,499.91,52990.08,340,4,2,0,"Stark, Jones and King",3.4
STEEL-267,2025-10-13,Pune,Knives,Kitchen Knife,66,239.63,302.71,19978.83,369,3,0,1,Harris-Fischer,3.5
STEEL-268,2023-09-27,Delhi,Spoons,Dessert Spoon,39,160.27,228.47,8910.19,348,5,0,0,Johnson-Harrison,2.7
STEEL-269,2025-10-24,Delhi,Glasses,Juice Glass,109,206.28,300.85,32792.68,478,4,3,0,Johnson PLC,3.8
STEEL-270,2024-01-18,Delhi,Knives,Butter Knife,67,50.67,68.23,4571.52,410,5,3,0,"Jones, Vaughn and Guerra",3.2
STEEL-271,2026-02-25,Mumbai,Glasses,Juice Glass,45,129.16,156.24,7031.0,338,3,1,0,"White, Johnson and Martin",3.1
STEEL-272,2023-10-20,Delhi,Spoons,Dessert Spoon,44,77.7,162.56,7152.79,450,1,2,0,Rivera Inc,5.0
STEEL-273,2025-12-30,Hyderabad,Bowls,Soup Bowl,7,130.78,325.54,2278.78,426,5,1,1,Mcdonald Group,3.2
STEEL-274,2025-01-06,Delhi,Spoons,Tea Spoon,113,235.47,323.04,36503.5,226,4,1,1,"Johnson, House and Adams",4.8
STEEL-275,2023-05-22,Ahmedabad,Plates,Round Plate,41,249.33,588.25,24118.35,419,2,1,1,"Kennedy, Bates and Ramirez",3.6
STEEL-276,2026-01-19,Hyderabad,Forks,Mini Fork,143,121.36,227.98,32600.99,622,5,3,0,Banks Group,4.9
STEEL-277,2026-04-14,Mumbai,Bowls,Soup Bowl,6,100.71,141.93,851.6,370,4,3,1,James-Cook,2.7
STEEL-278,2024-11-12,Delhi,Spoons,Tea Spoon,63,225.99,526.07,33142.24,374,3,2,0,Stevenson-Rodriguez,3.8
STEEL-279,2024-03-28,Hyderabad,Plates,Round Plate,63,123.86,162.71,10250.63,452,0,1,1,"Vaughn, Bean and Richardson",3.0
STEEL-280,2023-12-11,Hyderabad,Spoons,Serving Spoon,25,171.37,416.08,10402.06,214,4,2,0,Rhodes LLC,2.9
STEEL-281,2025-04-13,Hyderabad,Forks,Mini Fork,54,184.34,344.15,18583.89,422,5,0,0,Horn Ltd,4.1
STEEL-282,2023-09-08,Pune,Knives,Fruit Knife,24,206.09,252.01,6048.15,267,4,3,1,Morrow and Sons,2.5
STEEL-283,2025-10-06,Pune,Spatulas,Cooking Spatula,11,93.9,140.98,1550.83,298,0,3,1,"Patel, Macias and Wells",4.7
STEEL-284,2026-02-07,Pune,Forks,Mini Fork,112,155.81,188.74,21138.46,361,3,3,0,"Figueroa, Cain and Rivas",3.7
STEEL-285,2025-05-20,Ahmedabad,Glasses,Juice Glass,29,27.03,48.09,1394.67,383,3,2,1,"Johnson, Cruz and Scott",4.4
STEEL-286,2024-08-22,Hyderabad,Knives,Kitchen Knife,96,255.14,560.6,53817.24,576,4,2,0,Page Ltd,3.5
STEEL-287,2025-01-11,Delhi,Knives,Kitchen Knife,128,153.8,293.05,37510.11,432,1,2,1,"Thornton, Lloyd and Martin",4.4
STEEL-288,2025-11-03,Mumbai,Glasses,Tall Glass,43,86.3,208.04,8945.6,364,5,1,0,"Johnson, Carrillo and Gibbs",4.1
STEEL-289,2025-12-04,Mumbai,Spoons,Serving Spoon,99,201.79,378.41,37462.93,578,2,2,1,Jacobson-Collins,
STEEL-290,2024-06-02,Mumbai,Spatulas,Cooking Spatula,142,122.94,303.4,43082.51,350,5,3,0,Bowman LLC,2.7
STEEL-291,2025-04-20,Ahmedabad,Bowls,Soup Bowl,26,79.94,154.1,4006.52,122,5,2,0,Khan-Hurley,3.7
STEEL-292,2024-05-27,Mumbai,Spatulas,BBQ Spatula,24,158.25,365.28,8766.6,441,2,3,1,White-Obrien,4.8
STEEL-293,2024-07-24,Hyderabad,Spoons,Dessert Spoon,55,289.31,566.43,31153.42,122,3,1,0,Berry-Heath,5.0
STEEL-294,2023-06-21,Delhi,Spoons,Tea Spoon,135,219.26,351.9,47507.04,353,0,3,0,"Romero, Francis and Wood",2.8
STEEL-295,2023-06-04,Ahmedabad,Forks,Dinner Fork,46,110.58,263.72,12131.31,129,1,3,0,"Davidson, Craig and Hawkins",3.1
STEEL-296,2023-12-19,Pune,Plates,Thali Plate,11,150.81,355.44,3909.83,174,2,1,0,"Edwards, Blanchard and Roberts",3.5
STEEL-297,2023-09-06,Delhi,Glasses,Tall Glass,89,30.05,58.59,5214.8,554,1,1,1,"Bell, Chambers and Perez",4.5
STEEL-298,2023-07-03,Ahmedabad,Spoons,Serving Spoon,64,153.91,310.25,19855.86,363,5,3,1,Grant-Burch,3.6
STEEL-299,2025-07-04,Pune,Spatulas,Flat Spatula,116,247.39,531.42,61645.25,171,0,2,0,Hartman-Spence,3.2
STEEL-300,2025-09-23,Delhi,Forks,Fruit Fork,31,133.35,160.75,4983.22,306,1,1,0,"Haley, Short and Woodard",3.5
STEEL-301,2025-04-28,Pune,Forks,Dinner Fork,15,45.92,86.29,1294.37,189,2,1,0,"Bailey, Hunt and Buchanan",3.7
STEEL-302,2023-08-06,Pune,Forks,Dinner Fork,148,154.41,367.83,54438.1,386,1,1,1,"Clark, Harris and Hanson",4.5
STEEL-303,2025-01-15,Ahmedabad,Bowls,Rice Bowl,39,164.31,327.32,12765.57,239,2,3,1,Walker-Meadows,2.5
STEEL-304,2025-09-18,Mumbai,Spatulas,Cooking Spatula,132,73.37,119.18,15731.77,361,0,1,0,Jenkins Group,2.7
STEEL-305,2024-08-27,Ahmedabad,Bowls,Rice Bowl,34,161.4,227.02,7718.72,90,2,0,0,"Simmons, Floyd and Campbell",4.2
STEEL-306,2026-03-24,Ahmedabad,Spatulas,BBQ Spatula,114,269.84,509.51,58083.87,530,3,0,1,"Stephens, Peterson and Johnson",2.7
STEEL-307,2025-11-09,Hyderabad,Spoons,Tea Spoon,92,178.4,376.01,34592.78,268,4,0,0,Santos PLC,3.6
STEEL-308,2024-09-03,Ahmedabad,Plates,Steel Plate,77,55.18,88.47,6812.31,498,4,0,0,Nicholson-Marquez,4.8
STEEL-309,2025-10-01,Pune,Bowls,Soup Bowl,101,238.47,436.32,44068.0,279,4,0,0,Ward-Atkins,4.4
STEEL-310,2025-03-10,Pune,Forks,Mini Fork,148,262.46,491.47,72738.01,367,2,0,1,Kim PLC,4.2
STEEL-311,2024-01-15,Delhi,Bowls,Soup Bowl,26,46.09,93.43,2429.06,193,4,0,0,"Byrd, Jacobs and Graves",4.2
STEEL-312,2023-12-15,Ahmedabad,Knives,Butter Knife,128,171.21,287.89,36850.46,435,5,2,1,"West, Garcia and Anderson",4.3
STEEL-313,2025-08-10,Delhi,Bowls,Serving Bowl,58,218.62,331.89,19249.38,119,0,3,0,Simon-Little,2.8
STEEL-314,2025-04-03,Delhi,Glasses,Juice Glass,55,150.93,198.61,10923.54,197,0,3,0,"Allen, Sullivan and Coffey",2.9
STEEL-315,2026-04-08,Mumbai,Plates,Thali Plate,86,202.52,425.51,36593.8,495,1,3,0,"Barnes, Hernandez and Mendez",3.2
STEEL-316,2023-12-24,Delhi,Spoons,Dessert Spoon,92,45.24,69.37,6382.33,240,4,3,0,"Bernard, Reyes and Chung",5.0
STEEL-317,2024-12-06,Ahmedabad,Spoons,Dessert Spoon,71,189.68,266.54,18924.43,220,5,3,0,Cook Group,3.3
STEEL-318,2023-05-04,Delhi,Glasses,Tall Glass,77,294.76,436.92,33642.98,179,3,2,0,Frederick-Wells,2.6
STEEL-319,2025-08-13,Ahmedabad,Spatulas,Cooking Spatula,13,153.97,228.39,2969.05,429,0,1,0,Baker PLC,3.9
STEEL-320,2025-11-23,Delhi,Forks,Mini Fork,37,49.22,103.81,3841.06,372,0,2,0,Jones and Sons,3.0
STEEL-321,2024-11-20,Pune,Spatulas,Cooking Spatula,121,33.18,82.45,9976.29,341,3,1,0,"Davis, Ritter and Carr",3.3
STEEL-322,2026-01-18,Ahmedabad,Spatulas,BBQ Spatula,123,138.27,199.68,24560.45,220,3,3,1,Brown-Orr,3.3
STEEL-323,2024-07-17,Hyderabad,Knives,Fruit Knife,127,291.29,541.73,68799.97,408,5,3,0,"Haynes, Horn and Thompson",3.3
STEEL-324,2024-06-15,Pune,Spatulas,Cooking Spatula,45,143.92,274.36,12346.33,505,1,2,0,"Salas, Lawson and Berger",4.3
STEEL-325,2024-10-15,Pune,Knives,Fruit Knife,89,222.89,480.55,42769.35,534,2,1,0,Collins-Vaughn,3.5
STEEL-326,2025-10-14,Pune,Glasses,Juice Glass,10,245.47,399.74,3997.44,427,3,0,0,Moore-Avery,2.7
STEEL-327,2024-10-03,Delhi,Glasses,Juice Glass,129,190.08,389.51,50246.72,363,2,0,0,"Baker, Cline and Burton",3.3
STEEL-328,2024-12-19,Delhi,Forks,Dinner Fork,45,158.68,345.76,15559.4,259,1,0,1,Reid-Jordan,2.8
STEEL-329,2024-05-30,Mumbai,Glasses,Tall Glass,119,209.78,424.06,50463.12,188,5,2,1,"Jones, Owens and Kim",4.9
STEEL-330,2023-09-14,Ahmedabad,Plates,Steel Plate,24,193.79,433.65,10407.5,181,1,1,0,Anderson and Sons,2.6
STEEL-331,2025-12-29,Hyderabad,Spatulas,BBQ Spatula,138,195.01,323.39,44628.18,483,4,3,0,Smith-Adams,4.8
STEEL-332,2025-11-20,Pune,Glasses,Juice Glass,80,47.53,117.37,9389.67,272,3,2,1,Griffin-Fox,3.5
STEEL-333,2023-06-01,Ahmedabad,Forks,Mini Fork,48,272.64,564.05,27074.17,128,4,0,1,Maldonado-White,3.7
STEEL-334,2025-06-24,Ahmedabad,Spoons,Tea Spoon,91,120.16,275.42,25063.43,253,0,3,0,Mendez PLC,3.1
STEEL-335,2026-01-15,Mumbai,Bowls,Rice Bowl,69,179.79,309.61,21363.25,222,1,2,0,Farley-Patterson,3.4
STEEL-336,2025-03-27,Pune,Knives,Kitchen Knife,42,52.12,83.88,3522.78,248,0,0,0,Morris-Adams,3.3
STEEL-337,2025-07-25,Pune,Knives,Butter Knife,89,43.03,52.65,4685.56,438,3,2,1,"Weber, Bean and Watkins",2.8
STEEL-338,2023-06-15,Hyderabad,Spoons,Dessert Spoon,51,190.81,234.32,11950.5,486,0,1,1,"Morgan, Berry and Campbell",5.0
STEEL-339,2025-09-11,Mumbai,Knives,Butter Knife,77,236.67,590.65,45479.84,344,1,2,0,"Wilkinson, Wise and King",3.3
STEEL-340,2024-11-07,Delhi,Glasses,Juice Glass,138,37.22,48.09,6636.34,461,5,3,0,Sparks-Thomas,
STEEL-341,2025-08-22,Delhi,Forks,Mini Fork,86,224.59,530.2,45597.48,563,3,1,1,Wilson-Delgado,3.1
STEEL-342,2026-04-02,Delhi,Spatulas,Flat Spatula,124,240.4,459.72,57005.19,220,4,3,0,Oconnell-Arnold,4.8
STEEL-343,2024-08-20,Pune,Forks,Dinner Fork,80,41.96,86.31,6904.98,511,0,3,1,Alvarado-Mitchell,2.7
STEEL-344,2024-12-30,Pune,Plates,Steel Plate,5,156.65,344.43,1722.13,306,2,0,1,Powell and Sons,3.7
STEEL-345,2025-04-15,Delhi,Plates,Round Plate,126,95.61,133.64,16838.9,290,2,0,0,"Tyler, Huffman and Friedman",4.0
STEEL-346,2025-11-23,Pune,Forks,Fruit Fork,89,254.67,543.18,48343.31,534,0,0,0,"Clark, Hall and Murphy",4.6
STEEL-347,2023-10-15,Pune,Glasses,Tall Glass,17,273.59,375.29,6379.88,197,1,1,1,Khan-Olson,3.9
STEEL-348,2025-03-21,Delhi,Plates,Steel Plate,38,123.4,271.68,10323.67,93,3,3,1,Maxwell Ltd,2.8
STEEL-349,2024-09-09,Hyderabad,Glasses,Juice Glass,66,229.67,461.01,30426.49,264,5,1,1,Moss PLC,3.6
STEEL-350,2026-03-05,Delhi,Knives,Kitchen Knife,133,23.44,43.51,5786.28,295,0,3,0,Sparks and Sons,4.2
STEEL-351,2025-01-14,Ahmedabad,Plates,Thali Plate,82,188.49,376.5,30873.11,555,2,3,1,"Steele, Rivera and Vasquez",3.8
STEEL-352,2024-12-15,Pune,Knives,Kitchen Knife,127,156.22,344.45,43745.35,211,0,2,1,"Hernandez, Harris and Bird",3.9
STEEL-353,2024-09-04,Mumbai,Bowls,Serving Bowl,124,264.65,556.45,69000.28,430,4,0,0,Wood-Allen,2.8
STEEL-354,2025-11-27,Delhi,Plates,Thali Plate,69,73.67,119.4,8238.71,167,3,0,1,Pearson-Nelson,3.1
STEEL-355,2023-05-29,Ahmedabad,Knives,Kitchen Knife,68,179.84,443.67,30169.67,162,3,0,1,Murphy-Owens,3.9
STEEL-356,2026-01-30,Ahmedabad,Forks,Dinner Fork,13,92.37,130.33,1694.31,460,0,2,1,Fisher-Webb,3.9
STEEL-357,2025-11-27,Mumbai,Spoons,Serving Spoon,46,293.99,496.36,22832.52,196,3,0,0,Dunlap Group,4.5
STEEL-358,2024-05-23,Hyderabad,Knives,Butter Knife,8,167.94,272.92,2183.36,500,5,1,0,Martinez-Saunders,3.8
STEEL-359,2023-08-02,Pune,Forks,Dinner Fork,51,84.72,160.19,8169.6,338,5,2,0,Beasley-Murphy,3.1
STEEL-360,2025-03-07,Mumbai,Glasses,Juice Glass,44,288.12,606.53,26687.33,372,0,1,1,"Black, Wilson and Compton",4.9
STEEL-361,2024-08-31,Pune,Plates,Thali Plate,105,145.09,292.75,30739.18,211,4,3,0,Meyer PLC,4.0
STEEL-362,2025-12-21,Ahmedabad,Spatulas,Flat Spatula,29,38.59,91.06,2640.68,522,0,1,1,Juarez-Harmon,2.8
STEEL-363,2025-02-07,Delhi,Plates,Thali Plate,107,166.67,299.56,32052.4,510,5,0,1,Proctor PLC,3.8
STEEL-364,2025-05-02,Mumbai,Plates,Round Plate,25,280.95,544.99,13624.64,451,1,2,0,Rose-Roberson,4.2
STEEL-365,2025-08-14,Ahmedabad,Bowls,Serving Bowl,123,126.23,234.96,28900.48,245,1,0,1,Jones Group,4.2
STEEL-366,2025-09-04,Hyderabad,Forks,Fruit Fork,107,266.83,365.34,39091.84,184,4,2,0,Norton Ltd,4.3
STEEL-367,2025-07-05,Mumbai,Knives,Fruit Knife,59,219.87,454.17,26795.74,327,0,3,0,Sheppard Inc,3.6
STEEL-368,2024-01-08,Mumbai,Glasses,Tall Glass,69,183.0,236.23,16300.15,188,5,1,1,Thompson Inc,4.9
STEEL-369,2024-11-17,Delhi,Plates,Round Plate,67,170.43,259.84,17409.12,210,5,3,1,Williams Inc,4.4
STEEL-370,2026-03-05,Hyderabad,Forks,Fruit Fork,86,176.88,419.04,36037.6,500,4,0,1,Woods Inc,5.0
STEEL-371,2023-08-13,Ahmedabad,Plates,Round Plate,18,43.0,55.8,1004.42,323,3,3,0,Williams Ltd,3.9
STEEL-372,2023-11-03,Mumbai,Bowls,Rice Bowl,104,212.48,418.74,43548.66,504,5,1,0,Prince-Palmer,2.7
STEEL-373,2024-01-29,Mumbai,Plates,Steel Plate,143,243.12,382.93,54759.57,570,2,3,1,Blair-Burgess,2.8
STEEL-374,2023-08-13,Pune,Plates,Round Plate,19,103.19,207.22,3937.12,482,2,3,1,"Carter, Mercado and Bennett",3.0
STEEL-375,2026-03-03,Mumbai,Spoons,Dessert Spoon,127,230.49,542.91,68950.18,332,2,3,1,Edwards-Collins,4.1
STEEL-376,2025-03-26,Mumbai,Knives,Kitchen Knife,149,186.63,320.27,47720.45,530,3,3,1,"Brown, Henderson and Nelson",3.3
STEEL-377,2024-08-31,Mumbai,Spatulas,Cooking Spatula,41,138.5,227.3,9319.36,164,0,3,0,Brooks and Sons,2.5
STEEL-378,2024-11-25,Pune,Forks,Mini Fork,74,223.61,303.84,22484.19,209,0,0,0,"Roach, Carter and Thomas",3.1
STEEL-379,2023-10-14,Pune,Bowls,Rice Bowl,96,83.27,123.37,11843.39,488,2,1,1,"Knox, Wagner and Lee",2.5
STEEL-380,2025-12-16,Hyderabad,Bowls,Soup Bowl,116,22.41,41.36,4798.28,281,3,2,0,Mosley-Rodriguez,3.4
STEEL-381,2023-09-28,Ahmedabad,Plates,Round Plate,52,261.61,409.39,21288.42,528,2,1,0,Robertson Inc,4.9
STEEL-382,2025-09-20,Mumbai,Spatulas,BBQ Spatula,107,93.42,204.38,21868.58,498,1,2,0,"Chambers, Moore and Lee",4.6
STEEL-383,2025-12-10,Delhi,Plates,Thali Plate,73,195.55,444.37,32439.04,335,3,1,1,Johnson and Sons,4.0
STEEL-384,2025-02-23,Pune,Bowls,Soup Bowl,61,286.96,475.83,29025.41,241,2,3,1,Peterson LLC,3.0
STEEL-385,2025-08-23,Pune,Bowls,Serving Bowl,122,170.98,310.61,37894.01,187,2,1,1,"Key, Morrow and Nguyen",4.5
STEEL-386,2025-05-25,Pune,Forks,Mini Fork,32,272.52,378.21,12102.58,410,5,3,1,Harvey-Harris,3.8
STEEL-387,2026-02-06,Delhi,Glasses,Tall Glass,12,68.41,135.0,1619.98,143,1,1,0,Sandoval-Berger,3.2
STEEL-388,2026-03-24,Delhi,Glasses,Tall Glass,105,125.1,191.68,20126.32,329,5,1,1,Cummings Ltd,4.7
STEEL-389,2024-08-09,Pune,Glasses,Tall Glass,14,169.39,284.93,3988.99,420,4,1,0,Matthews-Berry,4.6
STEEL-390,2026-03-11,Delhi,Plates,Round Plate,67,262.2,646.2,43295.4,356,2,1,1,Mcgee and Sons,4.7
STEEL-391,2025-01-27,Hyderabad,Plates,Steel Plate,135,194.81,388.45,52440.44,427,4,0,0,Ritter Inc,3.7
STEEL-392,2024-08-22,Delhi,Glasses,Tall Glass,58,207.59,504.06,29235.51,528,2,3,1,Diaz-Mcclure,4.0
STEEL-393,2025-10-09,Pune,Knives,Butter Knife,65,241.43,292.75,19028.62,365,1,3,1,Nichols Inc,4.2
STEEL-394,2026-01-04,Mumbai,Glasses,Water Glass,56,266.91,453.78,25411.57,547,2,1,0,Benson-Henry,3.0
STEEL-395,2025-09-19,Mumbai,Bowls,Rice Bowl,12,96.48,141.16,1693.95,169,4,0,1,David-King,4.6
STEEL-396,2025-01-17,Pune,Spoons,Dessert Spoon,97,134.92,307.77,29853.63,507,2,1,0,Johnson-Vazquez,4.2
STEEL-397,2024-05-22,Ahmedabad,Plates,Round Plate,50,159.6,232.25,11612.46,426,4,0,1,Davis-Mcguire,3.2
