transaction_id,date,region,category,product_name,units_sold,cost_price,selling_price,revenue,inventory_level,ordered_stock,promotion,return_count,supplier_delay_days,customer_rating,damaged_stock
DIY-233,2023-01-11,South,Home Decor,Wall Frame,69,340.32,957.92,66096.19,759,828,0,6,20.0,3.6,5
DIY-234,2025-07-01,West,Hardware,Tape Measure,25,715.38,1534.19,38354.83,665,690,1,6,7.0,4.5,10
DIY-235,2024-12-08,North,Hardware,Screwdriver,22,655.25,1495.51,32901.19,926,948,0,0,23.0,3.5,7
DIY-236,2026-04-13,North,Cleaning,Mop,83,616.18,1056.17,87662.52,670,753,1,1,17.0,4.3,11
DIY-237,2024-01-06,North,Home Decor,Curtains,5,401.47,503.99,2519.94,54,59,0,5,19.0,2.1,4
DIY-238,2026-03-08,South,Home Decor,Plant Pot,92,711.95,1497.91,137808.15,606,698,1,6,13.0,4.0,0
DIY-239,2022-07-12,South,Home Decor,Plant Pot,76,697.76,1097.8,83433.06,-7,69,0,1,11.0,3.3,10
DIY-240,2023-03-02,South,Hardware,Tape Measure,56,426.8,1083.97,60702.12,748,804,1,1,10.0,,1
DIY-241,2025-08-18,North,Stationery,Stapler,87,375.6,527.19,45865.39,272,359,1,1,16.0,3.0,2
DIY-242,2022-10-13,East,Kitchen,Bottle,93,889.61,2839.45,264068.89,186,279,0,7,10.0,2.7,8
DIY-243,2026-04-27,South,Hardware,Drill Bits,10,671.76,1986.17,19861.74,842,852,0,6,15.0,3.6,1
DIY-244,2023-06-01,East,Electrical,Battery,5,458.41,1262.35,6311.74,689,694,0,5,12.0,5.0,0
DIY-245,2022-11-08,West,Stationery,Pen Set,4,136.22,238.79,955.15,176,180,1,5,7.0,5.0,1
DIY-246,2023-10-19,West,Electrical,Wire,15,101.87,199.98,2999.71,733,748,0,5,2.0,4.0,10
DIY-247,2025-04-20,West,Hardware,Tape Measure,93,238.63,556.97,51798.13,825,918,0,6,19.0,4.0,11
DIY-248,2024-09-30,South,Cleaning,Bucket,22,700.86,1737.7,38229.43,412,434,1,1,0.0,2.0,8
DIY-249,2024-05-02,West,Stationery,Stapler,21,51.86,62.95,1322.04,59,80,0,0,22.0,3.3,8
DIY-250,2023-04-10,South,Kitchen,Tray,46,518.34,910.83,41897.98,236,282,0,7,23.0,2.5,8
DIY-251,2026-03-07,East,Stationery,Notebook,23,904.9,1683.83,38728.18,98,121,0,5,17.0,4.7,7
DIY-252,2024-07-26,South,Electrical,Battery,80,965.04,2563.83,205106.2,486,566,1,6,6.0,4.5,7
DIY-253,2025-03-17,East,Kitchen,Knife Set,99,367.58,444.79,44034.43,683,782,1,2,3.0,2.2,0
DIY-254,2024-02-01,West,Kitchen,Tray,73,728.35,925.08,67530.97,163,236,1,5,8.0,3.9,2
DIY-255,2023-12-27,North,Hardware,Tape Measure,91,307.83,582.25,52984.53,449,540,1,0,8.0,2.1,7
DIY-256,2025-05-23,West,Cleaning,Cleaning Spray,71,809.46,1526.31,108368.13,306,377,1,1,23.0,3.9,7
DIY-257,2024-11-24,North,Electrical,Battery,95,729.89,1249.39,118691.79,347,442,1,7,10.0,4.1,9
DIY-258,2022-11-09,North,Electrical,Bulb,10,287.27,528.02,5280.17,62,72,0,2,20.0,2.6,4
DIY-259,2023-01-27,North,Stationery,Pen Set,22,669.16,1094.16,24071.49,168,190,1,2,8.0,4.4,11
DIY-260,2024-05-07,North,Kitchen,Storage Box,7,867.95,1027.86,7195.03,808,815,1,7,8.0,3.2,8
DIY-261,2025-01-30,East,Kitchen,Tray,47,867.39,1595.68,74996.85,945,992,1,7,,,7
DIY-262,2023-06-01,South,Stationery,Stapler,44,967.95,1130.58,49745.33,752,796,1,1,24.0,4.5,4
DIY-263,2025-02-12,South,Home Decor,Curtains,31,354.01,888.39,27540.2,751,782,0,7,23.0,4.3,1
DIY-264,2022-06-26,West,Electrical,Bulb,96,171.41,188.26,18073.05,408,504,1,6,19.0,4.2,10
DIY-265,2023-01-15,West,Hardware,Drill Bits,58,889.35,1673.47,97061.14,463,521,0,2,1.0,2.9,4
DIY-266,2023-06-14,South,Cleaning,Cleaning Spray,38,606.98,1445.13,54914.97,816,854,1,2,1.0,2.2,3
DIY-267,2022-12-09,West,Home Decor,Wall Frame,51,866.51,2185.29,111449.72,792,843,1,7,13.0,2.1,6
DIY-268,2025-08-10,West,Home Decor,Wall Frame,34,177.98,291.57,9913.26,405,439,0,3,24.0,2.6,9
DIY-269,2025-12-19,East,Home Decor,Plant Pot,19,534.21,1177.68,22375.93,96,115,0,6,21.0,3.3,2
DIY-270,2023-01-28,West,Stationery,Marker,44,666.87,1277.38,56204.78,560,604,1,5,8.0,3.2,0
DIY-271,2023-11-23,South,Kitchen,Storage Box,55,487.59,473.22,26027.16,741,796,1,0,,2.9,5
DIY-272,2024-01-16,North,Electrical,Wire,58,869.57,2082.44,120781.37,247,305,0,2,13.0,2.5,6
DIY-273,2026-01-07,West,Stationery,Stapler,29,898.02,2496.55,72399.98,463,492,0,3,20.0,4.3,5
DIY-274,2023-05-25,South,Stationery,Pen Set,62,268.78,785.99,48731.09,401,463,0,3,23.0,4.4,2
DIY-275,2024-11-23,North,Stationery,Marker,95,571.74,728.63,69220.25,871,966,1,2,8.0,4.5,8
DIY-276,2024-12-25,West,Kitchen,Knife Set,13,514.32,969.36,12601.65,54,67,0,0,12.0,4.8,5
DIY-277,2024-04-17,West,Hardware,Tape Measure,12,332.73,1007.1,12085.23,221,233,0,0,6.0,4.9,9
DIY-278,2023-06-14,West,Electrical,Bulb,84,30.57,59.03,4958.53,913,997,0,3,5.0,2.5,6
DIY-279,2023-04-27,South,Stationery,Stapler,95,762.09,1318.71,125277.28,-26,69,1,5,1.0,4.6,10
DIY-280,2023-10-16,South,Stationery,Notebook,31,681.18,791.56,24538.39,387,418,0,6,24.0,,6
DIY-281,2023-05-26,West,Cleaning,Cleaning Spray,2,814.28,1683.11,3366.21,620,622,0,2,14.0,2.1,9
DIY-282,2023-05-01,West,Electrical,Battery,22,124.32,266.2,5856.47,215,237,0,7,11.0,,6
DIY-283,2022-11-07,West,Home Decor,LED Light,14,457.89,527.95,7391.3,569,583,1,4,11.0,3.6,4
DIY-284,2024-09-26,South,Kitchen,Bottle,37,803.94,1574.28,58248.18,458,495,1,0,22.0,,8
DIY-285,2024-06-26,East,Cleaning,Bucket,67,494.82,871.11,58364.38,201,268,0,4,4.0,2.7,4
DIY-286,2022-10-20,North,Hardware,Screwdriver,39,933.54,1710.94,66726.85,32,71,1,0,13.0,3.8,0
DIY-287,2023-12-11,North,Cleaning,Mop,5,152.93,263.68,1318.38,92,97,0,6,17.0,,2
DIY-288,2024-09-16,West,Kitchen,Bottle,35,562.15,1303.86,45634.98,953,988,1,5,19.0,4.8,11
DIY-289,2025-11-19,East,Stationery,Stapler,56,859.78,2201.04,123258.31,783,839,1,3,0.0,2.5,9
DIY-290,2025-02-22,South,Kitchen,Bottle,17,186.09,269.79,4586.47,392,409,0,0,4.0,4.2,4
DIY-291,2023-06-10,West,Home Decor,Curtains,95,803.74,1893.71,179902.65,174,269,1,2,2.0,3.7,10
DIY-292,2025-01-18,West,Stationery,Pen Set,6,916.79,1338.89,8033.34,262,268,1,3,21.0,4.0,4
DIY-293,2024-02-04,South,Home Decor,Wall Frame,43,777.36,2187.28,94052.88,419,462,0,6,19.0,2.5,9
DIY-294,2025-08-26,East,Stationery,Stapler,59,110.41,363.82,21465.09,878,937,0,2,14.0,2.3,4
DIY-295,2026-02-27,East,Kitchen,Storage Box,59,311.45,1072.63,63285.24,487,546,0,2,17.0,4.8,7
DIY-296,2024-12-24,East,Home Decor,Curtains,4,493.02,1389.09,5556.37,709,713,0,0,22.0,4.6,3
DIY-297,2023-05-19,South,Hardware,Hammer,92,321.93,893.42,82194.53,651,743,1,4,0.0,3.8,8
DIY-298,2023-09-30,South,Home Decor,LED Light,60,102.83,246.14,14768.6,331,391,1,4,12.0,2.2,4
DIY-299,2022-12-31,East,Cleaning,Cleaning Spray,87,390.86,582.11,50644.0,461,548,1,7,10.0,4.8,6
DIY-300,2023-04-25,North,Electrical,Battery,40,173.66,410.12,16404.91,151,191,0,0,14.0,2.6,0
DIY-301,2025-11-06,South,Hardware,Hammer,73,138.16,227.06,16575.1,366,439,1,6,18.0,2.1,9
DIY-302,2025-09-07,East,Home Decor,Wall Frame,25,248.39,629.06,15726.53,692,717,1,1,6.0,4.5,6
DIY-303,2022-08-15,South,Hardware,Hammer,83,975.73,1659.48,137736.91,714,797,0,7,12.0,4.0,6
DIY-304,2022-06-03,West,Home Decor,Curtains,30,487.38,847.03,25410.86,426,456,0,1,21.0,5.0,3
DIY-305,2025-12-06,West,Home Decor,LED Light,13,976.52,2601.38,33817.88,403,416,0,2,15.0,3.1,2
DIY-306,2023-12-14,East,Cleaning,Mop,65,169.0,340.34,22122.34,368,433,1,1,13.0,2.0,8
DIY-307,2024-10-25,East,Home Decor,Wall Frame,33,677.56,1875.94,61905.96,812,845,0,6,1.0,2.4,4
DIY-308,2022-06-19,West,Electrical,Battery,89,556.03,1379.03,122733.69,670,759,0,7,16.0,2.2,11
DIY-309,2024-04-26,West,Hardware,Tape Measure,86,589.95,1616.17,138991.04,32,118,0,7,9.0,4.3,2
DIY-310,2022-07-17,West,Stationery,Marker,97,181.81,310.79,30146.22,613,710,0,1,4.0,4.0,3
DIY-311,2025-09-10,South,Electrical,Wire,64,348.48,827.74,52975.6,474,538,1,5,3.0,2.0,3
DIY-312,2023-01-01,West,Kitchen,Knife Set,61,952.9,1155.64,70494.2,475,536,0,6,13.0,3.4,2
DIY-313,2025-05-11,West,Stationery,Pen Set,30,988.36,1437.92,43137.66,85,115,1,6,18.0,2.0,10
DIY-314,2025-07-20,East,Home Decor,Wall Frame,98,721.45,1061.49,104026.45,41,139,1,3,8.0,3.0,2
DIY-315,2022-08-07,South,Kitchen,Tray,77,480.38,1001.4,77107.61,98,175,1,2,10.0,2.7,1
DIY-316,2023-12-11,West,Home Decor,LED Light,24,603.5,1388.62,33326.88,866,890,0,1,7.0,4.0,10
DIY-317,2024-06-26,East,Home Decor,Curtains,8,615.64,1528.54,12228.29,439,447,0,7,8.0,4.8,4
DIY-318,2022-07-13,North,Home Decor,LED Light,69,785.07,1577.24,108829.45,605,674,0,3,2.0,3.7,1
DIY-319,2026-04-01,North,Hardware,Screwdriver,68,610.51,1102.16,74947.19,437,505,1,0,20.0,3.1,10
DIY-320,2024-12-23,North,Kitchen,Tray,66,923.77,2521.8,166438.52,256,322,1,2,12.0,2.5,1
DIY-321,2024-01-23,East,Hardware,Tape Measure,76,963.75,1388.22,105505.09,396,472,0,4,10.0,4.5,8
DIY-322,2024-08-06,North,Electrical,Extension Board,93,676.71,2223.59,206793.94,657,750,0,5,11.0,4.2,2
DIY-323,2024-09-05,West,Kitchen,Bottle,18,893.27,1327.88,23901.79,277,295,1,1,13.0,3.9,11
DIY-324,2022-12-30,North,Kitchen,Storage Box,50,154.77,473.97,23698.53,425,475,1,3,4.0,3.1,10
DIY-325,2024-10-28,North,Electrical,Battery,28,936.76,1671.1,46790.89,591,619,0,4,11.0,3.2,8
DIY-326,2023-07-23,North,Cleaning,Mop,90,831.54,2446.28,220165.2,-13,77,0,4,0.0,4.4,10
DIY-327,2023-03-14,North,Electrical,Battery,17,354.02,1119.58,19032.91,130,147,1,5,10.0,2.4,9
DIY-328,2024-08-20,West,Hardware,Drill Bits,5,416.79,473.07,2365.34,87,92,1,4,7.0,5.0,3
DIY-329,2026-01-23,West,Hardware,Drill Bits,99,805.0,929.29,91999.28,513,612,1,3,11.0,4.7,11
DIY-330,2023-03-14,North,Kitchen,Bottle,98,811.92,2694.99,264108.6,98,196,0,3,14.0,2.6,2
DIY-331,2024-08-21,East,Hardware,Drill Bits,98,802.14,2347.11,230016.85,28,126,0,5,7.0,4.4,11
DIY-332,2023-01-27,North,Stationery,Stapler,26,876.79,2895.75,75289.41,204,230,0,3,7.0,3.0,6
DIY-333,2024-12-02,South,Hardware,Tape Measure,33,336.94,848.74,28008.33,744,777,1,4,8.0,2.3,4
DIY-334,2023-12-10,East,Electrical,Battery,62,312.12,469.71,29122.27,729,791,1,3,15.0,2.3,3
DIY-335,2025-12-20,South,Electrical,Battery,87,800.22,1240.03,107882.79,197,284,1,0,1.0,4.0,2
DIY-336,2024-12-27,North,Home Decor,Curtains,67,684.56,1470.42,98517.82,423,490,0,2,4.0,4.1,5
DIY-337,2025-06-26,East,Home Decor,LED Light,71,517.25,690.8,49046.93,236,307,1,6,9.0,3.8,0
DIY-338,2025-05-28,North,Stationery,Stapler,21,343.27,618.21,12982.51,477,498,0,0,,3.5,3
DIY-339,2025-11-29,East,Home Decor,Plant Pot,74,587.12,1342.66,99356.76,591,665,1,5,8.0,4.6,3
DIY-340,2025-05-07,East,Stationery,Pen Set,60,260.67,317.09,19025.27,635,695,0,2,5.0,5.0,2
DIY-341,2023-06-27,East,Cleaning,Brush,27,535.82,727.42,19640.3,246,273,0,4,11.0,4.0,1
DIY-342,2025-06-10,West,Kitchen,Bottle,89,563.11,830.57,73920.97,817,906,1,3,13.0,2.9,5
DIY-343,2025-12-18,East,Stationery,Stapler,32,32.73,67.74,2167.7,30,62,1,0,14.0,3.6,1
DIY-344,2024-03-20,South,Electrical,Extension Board,9,905.78,2207.6,19868.38,260,269,0,5,19.0,3.7,7
DIY-345,2025-06-23,North,Cleaning,Mop,61,43.1,50.82,3100.09,406,467,1,2,4.0,3.2,5
DIY-346,2025-10-11,South,Electrical,Wire,39,409.29,1007.07,39275.7,780,819,0,7,21.0,2.1,10
DIY-347,2023-08-10,South,Cleaning,Cleaning Spray,1,224.12,434.46,434.46,105,106,1,3,16.0,4.5,11
DIY-348,2025-12-29,West,Electrical,Bulb,79,520.01,1224.27,96717.54,730,809,0,5,20.0,2.4,8
DIY-349,2022-06-15,North,Stationery,Stapler,55,722.33,704.79,38763.38,320,375,1,7,17.0,4.6,8
DIY-350,2024-08-17,South,Electrical,Wire,44,908.12,1000.45,44019.84,224,268,1,2,19.0,4.5,8
DIY-351,2024-01-12,West,Electrical,Bulb,25,38.82,78.46,1961.59,213,238,1,7,0.0,4.2,10
DIY-352,2022-06-09,North,Electrical,Wire,65,884.18,3063.48,199126.04,29,94,0,4,24.0,4.1,6
DIY-353,2023-05-22,North,Cleaning,Brush,65,978.66,1038.82,67523.16,183,248,1,7,,4.7,3
DIY-354,2025-05-03,South,Stationery,Pen Set,14,349.62,1165.47,16316.59,775,789,0,3,2.0,2.5,8
DIY-355,2025-03-29,South,Kitchen,Storage Box,89,90.26,223.28,19871.92,344,433,1,4,18.0,2.9,2
DIY-356,2025-04-03,West,Home Decor,Plant Pot,77,223.48,515.1,39662.89,824,901,0,3,24.0,4.1,5
DIY-357,2023-02-03,North,Hardware,Drill Bits,7,966.75,2365.02,16555.13,408,415,1,5,11.0,4.5,3
DIY-358,2022-05-10,East,Electrical,Extension Board,15,390.73,502.07,7531.06,415,430,1,2,22.0,3.5,9
DIY-359,2023-03-30,North,Kitchen,Storage Box,53,599.87,1513.93,80238.29,495,548,1,1,14.0,4.1,5
DIY-360,2025-02-07,North,Cleaning,Cleaning Spray,46,680.68,1992.66,91662.47,506,552,0,4,3.0,3.2,3
DIY-361,2023-10-26,West,Cleaning,Brush,82,764.1,1106.73,90752.25,77,159,1,2,9.0,,1
DIY-362,2022-07-09,West,Electrical,Battery,58,201.08,227.19,13177.21,921,979,1,3,19.0,2.7,5
DIY-363,2025-09-03,West,Electrical,Battery,48,950.12,2640.87,126761.85,751,799,1,4,8.0,4.5,5
DIY-364,2023-08-16,West,Home Decor,Curtains,64,281.4,892.77,57137.34,488,552,0,0,2.0,3.1,6
DIY-365,2024-02-19,North,Kitchen,Storage Box,42,821.91,1711.74,71893.08,801,843,0,0,14.0,4.0,10
DIY-366,2024-10-07,North,Cleaning,Mop,96,833.58,1637.34,157184.71,206,302,1,1,0.0,2.6,7
DIY-367,2024-05-16,North,Home Decor,Curtains,73,819.28,1116.49,81503.89,464,537,0,2,4.0,2.8,10
DIY-368,2025-10-19,East,Cleaning,Brush,15,750.43,2567.16,38507.38,803,818,0,5,8.0,2.3,5
DIY-369,2024-11-03,South,Hardware,Hammer,37,519.89,886.93,32816.33,562,599,0,3,1.0,3.1,9
DIY-370,2023-12-26,South,Kitchen,Storage Box,34,885.06,1469.9,49976.62,523,557,0,0,18.0,2.6,7
DIY-371,2024-03-31,East,Electrical,Bulb,20,736.01,1153.14,23062.76,974,994,1,5,16.0,4.5,2
DIY-372,2022-07-14,East,Electrical,Extension Board,3,87.1,180.15,540.46,548,551,0,5,4.0,3.6,3
DIY-373,2022-10-12,East,Kitchen,Storage Box,19,474.53,1298.91,24679.21,680,699,1,1,21.0,4.2,1
DIY-374,2025-11-13,North,Electrical,Wire,40,845.54,784.13,31365.2,39,79,1,0,2.0,4.8,4
DIY-375,2023-02-03,West,Kitchen,Tray,16,248.18,704.07,11265.16,969,985,0,7,15.0,3.3,11
DIY-376,2023-12-12,South,Hardware,Hammer,83,55.4,77.53,6435.37,839,922,1,4,1.0,2.4,5
DIY-377,2022-10-11,West,Stationery,Notebook,66,398.31,647.2,42715.26,-8,58,0,4,8.0,4.8,4
DIY-378,2025-09-13,South,Cleaning,Brush,34,875.65,1529.11,51989.81,578,612,0,5,24.0,3.4,0
DIY-379,2026-02-16,North,Kitchen,Bottle,18,686.58,1538.82,27698.75,867,885,1,6,19.0,,4
DIY-380,2024-05-29,East,Kitchen,Knife Set,92,827.79,1550.69,142663.04,251,343,0,1,0.0,3.6,11
DIY-381,2026-03-17,East,Electrical,Bulb,89,591.78,1971.36,175450.74,579,668,0,0,0.0,3.2,9
DIY-382,2024-09-10,West,Hardware,Drill Bits,25,328.49,817.97,20449.19,510,535,0,1,14.0,2.1,6
DIY-383,2023-06-27,East,Electrical,Wire,18,873.54,2085.83,37545.03,846,864,1,6,5.0,,11
DIY-384,2023-04-11,South,Stationery,Notebook,22,726.63,1051.73,23138.11,687,709,0,1,15.0,4.2,5
DIY-385,2023-02-05,North,Stationery,Pen Set,31,785.17,964.07,29886.2,52,83,1,2,1.0,2.1,10
DIY-386,2022-08-09,South,Cleaning,Cleaning Spray,56,772.71,1573.99,88143.21,206,262,0,6,10.0,2.5,4
DIY-387,2026-02-18,North,Kitchen,Tray,88,513.23,1128.31,99291.23,252,340,1,7,18.0,4.7,7
DIY-388,2026-01-27,East,Home Decor,Plant Pot,83,550.79,617.16,51224.39,752,835,1,7,9.0,3.8,0
DIY-389,2023-05-04,North,Home Decor,Plant Pot,1,495.88,1112.52,1112.52,760,761,1,7,,3.6,9
DIY-390,2025-10-05,North,Electrical,Wire,1,398.76,795.98,795.98,282,283,1,3,18.0,3.0,6
DIY-391,2025-05-19,East,Electrical,Battery,88,952.25,3138.9,276222.87,188,276,0,6,0.0,3.7,11
DIY-392,2025-08-10,West,Cleaning,Mop,80,842.11,2306.79,184543.59,236,316,0,3,16.0,3.5,1
DIY-393,2023-09-04,West,Stationery,Stapler,62,75.68,80.62,4998.66,471,533,1,4,18.0,2.7,9
DIY-394,2025-12-08,North,Electrical,Wire,57,452.02,810.73,46211.38,513,570,0,1,18.0,3.8,7
DIY-395,2025-02-26,North,Cleaning,Cleaning Spray,18,785.18,1561.04,28098.71,212,230,1,4,21.0,4.9,4
DIY-396,2024-05-08,East,Electrical,Extension Board,97,998.11,1221.78,118512.27,818,915,1,4,7.0,3.9,11
DIY-397,2026-03-18,West,Electrical,Extension Board,76,696.0,1242.29,94413.95,317,393,0,1,9.0,,10
DIY-398,2025-05-07,West,Hardware,Drill Bits,98,644.81,1418.75,139037.37,859,957,0,6,2.0,3.2,11
DIY-399,2022-12-22,South,Cleaning,Bucket,62,602.61,1491.39,92466.21,12,74,0,0,13.0,2.7,6
DIY-400,2023-05-05,East,Cleaning,Brush,73,151.11,429.56,31358.1,141,214,1,1,13.0,2.2,2
DIY-401,2023-02-04,South,Hardware,Drill Bits,1,294.84,429.31,429.31,876,877,0,1,15.0,2.3,2
DIY-402,2023-06-04,North,Hardware,Hammer,73,186.26,474.21,34617.56,275,348,0,5,3.0,2.0,1
DIY-403,2024-12-24,South,Hardware,Drill Bits,61,52.15,134.24,8188.59,110,171,0,6,23.0,2.6,9
DIY-404,2025-04-30,West,Home Decor,Plant Pot,27,489.83,507.22,13694.93,421,448,1,0,10.0,2.9,9
DIY-405,2022-07-12,East,Hardware,Drill Bits,33,978.76,2544.53,83969.61,230,263,1,6,22.0,,9
DIY-406,2026-03-26,East,Cleaning,Bucket,41,350.15,486.11,19930.49,25,66,1,4,1.0,4.1,10
DIY-407,2023-07-13,East,Hardware,Drill Bits,33,835.64,1760.39,58092.96,386,419,0,7,2.0,2.8,10
DIY-408,2024-11-11,South,Kitchen,Bottle,30,870.4,773.78,23213.3,521,551,1,4,13.0,4.3,8
DIY-409,2022-09-26,West,Cleaning,Mop,94,806.95,2465.67,231773.01,-11,83,1,4,20.0,4.2,8
DIY-410,2025-04-13,North,Home Decor,LED Light,11,608.53,1432.33,15755.63,567,578,1,1,8.0,2.4,4
DIY-411,2024-10-30,East,Home Decor,Plant Pot,59,222.13,340.52,20090.87,318,377,1,3,11.0,4.4,2
DIY-412,2022-07-03,North,Electrical,Battery,77,889.72,1435.12,110504.4,783,860,1,6,6.0,2.6,1
DIY-413,2024-10-14,West,Home Decor,LED Light,3,511.8,1556.56,4669.67,817,820,1,3,6.0,3.7,5
DIY-414,2024-12-29,West,Kitchen,Knife Set,78,909.23,1864.65,145442.66,53,131,0,6,1.0,3.1,8
DIY-415,2026-03-05,East,Kitchen,Tray,2,859.41,1567.07,3134.14,417,419,0,1,3.0,3.1,8
DIY-416,2025-03-04,East,Home Decor,LED Light,14,104.37,161.72,2264.12,834,848,0,4,18.0,2.9,10
DIY-417,2022-10-28,East,Kitchen,Knife Set,59,703.58,1305.16,77004.47,769,828,1,3,5.0,4.7,1
DIY-418,2023-03-03,North,Hardware,Tape Measure,3,258.34,339.85,1019.56,161,164,0,1,19.0,3.7,11
DIY-419,2024-09-30,West,Hardware,Tape Measure,38,628.81,1605.65,61014.55,131,169,1,7,18.0,4.5,4
DIY-420,2022-07-20,South,Home Decor,Wall Frame,52,366.45,527.06,27406.9,666,718,1,4,20.0,2.3,7
DIY-421,2023-10-28,East,Hardware,Tape Measure,57,296.57,658.39,37528.01,193,250,0,1,23.0,,5
DIY-422,2024-05-23,North,Cleaning,Cleaning Spray,80,449.32,947.43,75794.18,896,976,1,6,13.0,3.6,6
DIY-423,2024-04-27,South,Kitchen,Storage Box,91,488.56,646.26,58809.71,-10,81,1,5,3.0,3.9,5
DIY-424,2024-09-14,West,Hardware,Hammer,51,798.29,975.77,49764.22,28,79,0,7,17.0,4.2,6
DIY-425,2022-06-28,North,Cleaning,Cleaning Spray,64,551.8,1340.91,85818.3,719,783,1,1,9.0,4.3,6
DIY-426,2026-03-07,East,Electrical,Battery,68,686.83,1478.12,100511.83,784,852,1,4,4.0,4.7,6
DIY-427,2025-10-08,East,Kitchen,Tray,87,819.13,1489.75,129608.39,52,139,1,4,16.0,4.9,7
DIY-428,2024-12-13,South,Stationery,Pen Set,89,882.33,2481.51,220854.1,646,735,1,3,21.0,3.7,0
DIY-429,2023-11-11,East,Hardware,Screwdriver,5,66.66,97.44,487.19,991,996,1,0,16.0,2.4,7
DIY-430,2022-11-28,North,Cleaning,Bucket,46,349.18,588.47,27069.7,738,784,1,6,20.0,3.3,10
DIY-431,2024-07-02,East,Hardware,Drill Bits,63,207.53,631.24,39768.09,71,134,1,3,12.0,3.6,4
DIY-432,2023-06-04,East,Stationery,Marker,10,290.5,859.31,8593.11,982,992,0,1,0.0,2.0,7
DIY-433,2023-11-30,South,Stationery,Stapler,38,155.95,422.28,16046.57,768,806,0,1,3.0,,2
DIY-434,2025-03-16,South,Home Decor,LED Light,65,128.3,238.33,15491.48,280,345,1,5,21.0,2.3,9
DIY-435,2025-07-27,East,Home Decor,Plant Pot,42,582.75,1198.69,50345.12,286,328,1,3,1.0,2.5,11
DIY-436,2022-10-08,South,Hardware,Screwdriver,25,44.77,114.76,2869.11,810,835,0,0,19.0,3.1,11
DIY-437,2024-05-29,West,Hardware,Hammer,21,622.94,1711.28,35936.94,503,524,0,1,16.0,4.5,0
DIY-438,2023-08-18,East,Electrical,Extension Board,35,789.4,1801.01,63035.36,366,401,0,3,13.0,4.7,11
DIY-439,2024-06-03,West,Kitchen,Storage Box,8,638.89,1256.28,10050.22,68,76,1,4,5.0,3.7,1
DIY-440,2023-12-31,North,Home Decor,LED Light,82,769.15,1680.89,137832.74,509,591,0,3,8.0,3.3,2
DIY-441,2022-09-24,West,Cleaning,Cleaning Spray,28,601.01,1604.28,44919.82,642,670,0,7,1.0,4.7,6
DIY-442,2026-02-27,South,Electrical,Extension Board,58,357.14,1246.71,72309.21,277,335,0,3,11.0,4.6,7
DIY-443,2023-01-13,West,Home Decor,LED Light,88,144.09,408.13,35915.83,858,946,1,2,20.0,3.5,7
DIY-444,2025-02-27,North,Electrical,Wire,11,657.42,1660.58,18266.41,712,723,1,5,24.0,3.2,10
DIY-445,2023-04-24,East,Electrical,Bulb,45,50.27,78.93,3551.99,237,282,1,5,21.0,3.3,3
DIY-446,2024-09-07,North,Stationery,Stapler,14,910.04,1129.4,15811.66,424,438,0,3,,3.3,11
DIY-447,2022-12-12,North,Hardware,Tape Measure,45,500.79,882.07,39692.95,525,570,1,1,6.0,4.0,7
DIY-448,2022-07-07,West,Electrical,Bulb,33,432.04,902.31,29776.19,293,326,1,7,18.0,2.4,7
DIY-449,2022-10-29,North,Cleaning,Cleaning Spray,47,773.01,1991.32,93591.81,412,459,0,0,6.0,2.5,8
DIY-450,2025-11-05,East,Cleaning,Bucket,10,720.1,1177.48,11774.78,932,942,1,5,0.0,4.9,4
DIY-451,2025-04-27,North,Home Decor,Wall Frame,46,193.26,251.12,11551.65,212,258,0,1,0.0,4.2,2
DIY-452,2023-09-11,West,Cleaning,Cleaning Spray,16,497.35,1185.58,18969.23,709,725,0,3,16.0,2.8,6
DIY-453,2023-06-19,West,Electrical,Wire,30,618.09,1663.2,49896.05,283,313,1,6,12.0,,11
DIY-454,2023-07-23,South,Kitchen,Tray,30,555.04,605.68,18170.33,194,224,1,5,20.0,4.2,9
DIY-455,2024-03-31,South,Electrical,Bulb,10,651.5,1848.34,18483.43,643,653,1,4,15.0,3.2,8
DIY-456,2024-01-05,West,Home Decor,Wall Frame,36,584.49,1450.54,52219.5,496,532,0,5,12.0,4.7,10
DIY-457,2023-09-10,West,Hardware,Drill Bits,46,700.39,1094.34,50339.64,345,391,1,4,18.0,4.9,7
DIY-458,2023-01-16,North,Home Decor,Curtains,49,625.31,1889.61,92590.96,411,460,0,0,21.0,2.9,6
DIY-459,2022-09-29,North,Stationery,Marker,10,724.62,1430.88,14308.77,671,681,0,4,8.0,3.4,3
DIY-460,2024-07-09,West,Electrical,Bulb,94,625.42,1570.34,147612.02,776,870,0,2,24.0,2.6,6
DIY-461,2026-04-13,North,Electrical,Extension Board,52,938.07,1889.52,98254.88,809,861,1,3,13.0,3.7,0
DIY-462,2022-12-06,West,Home Decor,Curtains,34,113.74,364.88,12406.01,643,677,0,5,1.0,2.3,9
DIY-463,2025-06-20,South,Electrical,Battery,50,377.61,701.94,35097.17,198,248,1,5,3.0,4.4,5
DIY-464,2025-07-19,South,Home Decor,Wall Frame,3,496.82,1645.91,4937.72,795,798,0,0,14.0,2.3,6
DIY-465,2022-10-12,West,Home Decor,Curtains,5,235.02,615.68,3078.42,925,930,1,7,15.0,4.4,10
DIY-466,2023-12-02,South,Stationery,Notebook,45,979.23,1435.71,64606.85,390,435,1,5,8.0,,8
