bill_id,date,region,category,product_name,size,units_sold,base_price,discount_percent,final_price,revenue,inventory_remaining,customer_gender,season,return_flag
ZUD-222,2025-11-25,Mumbai,Women,Jeans,M,28,950.13,15.0,807.61,22613.15,94,Male,Summer,0
ZUD-223,2024-08-19,Mumbai,Men,Tshirt,M,1,652.6,0.0,652.6,652.6,58,Female,Winter,0
ZUD-224,2025-01-15,Delhi,Accessories,Cap,M,9,344.44,20.0,275.55,2479.99,143,Female,Winter,1
ZUD-225,2024-05-12,Delhi,Kids,Kids Tshirt,L,7,1841.8,20.0,1473.44,10314.08,53,Female,Monsoon,0
ZUD-226,2025-02-28,Delhi,Accessories,Belt,L,15,2403.6,10.0,2163.24,32448.56,217,Female,Winter,0
ZUD-227,2025-06-12,Pune,Accessories,Socks,M,8,2733.34,0.0,2733.34,21866.71,190,Male,Winter,0
ZUD-228,2024-09-03,Bangalore,Accessories,Cap,L,19,850.23,20.0,680.19,12923.57,221,Female,Monsoon,1
ZUD-229,2025-09-02,Chennai,Kids,Kids Tshirt,XL,18,2408.71,15.0,2047.41,36853.34,251,Male,Summer,1
ZUD-230,2025-08-23,Bangalore,Men,Joggers,XL,22,1013.06,0.0,1013.06,22287.3,198,Male,Winter,0
ZUD-231,2025-08-06,Pune,Accessories,Cap,S,16,895.43,30.0,626.8,10028.85,42,Male,Summer,0
ZUD-232,2026-02-21,Chennai,Men,Jeans,XL,27,2474.27,0.0,2474.27,66805.22,99,Male,Summer,1
ZUD-233,2025-01-04,Pune,Accessories,Bag,M,18,2506.2,15.0,2130.27,38344.82,39,Female,Winter,1
ZUD-234,2026-01-13,Delhi,Women,Top,M,20,630.98,30.0,441.69,8833.72,109,Female,Summer,1
ZUD-235,2024-05-29,Delhi,Accessories,Bag,M,4,1328.05,10.0,1195.24,4780.98,192,Male,Winter,1
ZUD-236,2025-04-28,Pune,Men,Joggers,M,29,1671.68,0.0,1671.68,48478.8,188,Male,Winter,1
ZUD-237,2024-10-13,Chennai,Accessories,Bag,L,8,1524.75,30.0,1067.32,8538.59,226,Female,Monsoon,1
ZUD-238,2025-04-08,Pune,Kids,Kids Shorts,S,25,2851.16,15.0,2423.48,60587.1,106,Male,Summer,0
ZUD-239,2024-08-06,Chennai,Men,Jeans,L,26,757.25,30.0,530.07,13781.86,88,Male,Winter,1
ZUD-240,2025-05-19,Mumbai,Kids,Kids Shorts,L,27,797.34,20.0,637.87,17222.56,265,Male,Monsoon,0
ZUD-241,2025-08-31,Mumbai,Kids,Kids Dress,L,16,1022.24,15.0,868.91,13902.5,129,Female,Winter,0
ZUD-242,2025-08-09,Mumbai,Men,Tshirt,,11,1916.53,20.0,1533.22,16865.47,290,Male,Winter,1
ZUD-243,2024-10-16,Chennai,Kids,Kids Dress,S,21,2128.88,20.0,1703.1,35765.16,109,Female,Monsoon,0
ZUD-244,2026-02-02,Chennai,Women,Dress,M,19,1165.23,0.0,1165.23,22139.31,236,Male,Winter,0
ZUD-245,2026-01-10,Delhi,Kids,Kids Dress,M,11,359.65,20.0,287.72,3164.92,105,Male,Winter,0
ZUD-246,2024-12-15,Bangalore,Kids,Kids Dress,S,15,1500.67,15.0,1275.57,19133.49,162,Male,Summer,1
ZUD-247,2026-04-05,Bangalore,Accessories,Bag,XL,11,1716.69,10.0,1545.02,16995.25,221,Male,Summer,1
ZUD-248,2025-10-18,Mumbai,Women,Kurti,L,5,1930.31,10.0,1737.28,8686.4,240,Female,Monsoon,0
ZUD-249,2026-01-29,Mumbai,Women,Skirt,S,9,3360.15,10.0,3024.13,27217.19,113,Male,Summer,1
ZUD-250,2024-08-17,Pune,Accessories,Belt,L,8,412.77,0.0,412.77,3302.17,123,Male,Monsoon,1
ZUD-251,2026-03-15,Mumbai,Kids,Kids Shorts,S,15,2717.77,15.0,2310.1,34651.52,14,Female,Summer,1
ZUD-252,2025-11-02,Chennai,Women,Kurti,XL,20,3359.99,15.0,2855.99,57119.78,243,Male,Summer,0
ZUD-253,2025-02-23,Chennai,Kids,Kids Tshirt,M,7,1580.84,0.0,1580.84,11065.85,122,Female,Summer,0
ZUD-254,2025-12-24,Delhi,Women,Top,XL,5,982.99,15.0,835.54,4177.69,183,Female,Monsoon,0
ZUD-255,2025-02-19,Chennai,Women,Dress,S,26,2774.98,0.0,2774.98,72149.53,245,Male,Monsoon,0
ZUD-256,2025-05-23,Mumbai,Women,Dress,XL,4,2012.03,10.0,1810.83,7243.31,61,Male,Winter,0
ZUD-257,2026-02-23,Delhi,Men,Tshirt,L,27,2732.6,20.0,2186.08,59024.12,229,Female,Summer,0
ZUD-258,2025-12-23,Chennai,Men,Shirt,M,27,2411.69,20.0,1929.35,52092.45,158,Male,Summer,0
ZUD-259,2025-03-26,Pune,Accessories,Cap,M,13,2457.02,30.0,1719.91,22358.85,54,Male,Winter,0
ZUD-260,2024-09-27,Delhi,Men,Jacket,L,10,2193.01,30.0,1535.1,15351.04,56,Female,Monsoon,0
ZUD-261,2024-07-08,Delhi,Kids,Kids Dress,XL,19,586.53,20.0,469.23,8915.3,186,Female,Summer,0
ZUD-262,2025-07-12,Mumbai,Kids,Kids Tshirt,S,12,1912.92,0.0,1912.92,22955.06,43,Male,Summer,1
ZUD-263,2024-11-22,Mumbai,Women,Dress,M,8,2567.8,30.0,1797.46,14379.7,276,Male,Summer,0
ZUD-264,2025-09-24,Delhi,Women,Dress,M,6,3351.45,0.0,3351.45,20108.67,105,Male,Summer,0
ZUD-265,2026-03-22,Pune,Kids,Kids Shorts,M,21,1546.06,15.0,1314.15,27597.15,232,Male,Summer,1
ZUD-266,2025-09-16,Bangalore,Men,Joggers,XL,11,642.93,0.0,642.93,7072.24,75,Male,Monsoon,0
ZUD-267,2024-11-26,Mumbai,Men,Joggers,S,21,1598.42,0.0,1598.42,33566.74,93,Male,Winter,0
ZUD-268,2026-04-02,Bangalore,Men,Tshirt,XL,22,1797.84,30.0,1258.49,27686.8,194,Female,Summer,0
ZUD-269,2025-02-18,Delhi,Kids,Kids Tshirt,XL,2,2426.99,15.0,2062.94,4125.88,268,Male,Winter,1
ZUD-270,2025-06-02,Delhi,Kids,Kids Dress,S,17,1001.45,10.0,901.31,15322.23,265,Female,Monsoon,0
ZUD-271,2025-12-13,Pune,Accessories,Bag,S,18,2904.98,30.0,2033.49,36602.77,77,Female,Summer,1
ZUD-272,2025-11-15,Mumbai,Accessories,Cap,XL,5,441.6,10.0,397.44,1987.2,172,Male,Winter,0
ZUD-273,2025-07-26,Pune,Men,Jeans,XL,25,692.97,15.0,589.02,14725.59,226,Male,Summer,1
ZUD-274,2025-06-28,Mumbai,Women,Kurti,M,8,2992.04,10.0,2692.84,21542.72,14,Female,Monsoon,0
ZUD-275,2026-01-11,Chennai,Kids,Kids Tshirt,M,6,1009.24,30.0,706.47,4238.82,160,Male,Winter,0
ZUD-276,2025-03-12,Mumbai,Women,Kurti,L,23,1874.81,15.0,1593.59,36652.49,159,Male,Winter,0
ZUD-277,2025-12-19,Bangalore,Accessories,Cap,S,23,2909.17,30.0,2036.42,46837.57,72,Male,Summer,0
ZUD-278,2024-10-22,Pune,Women,Kurti,XL,23,1806.58,10.0,1625.92,37396.16,283,Female,Monsoon,1
ZUD-279,2025-08-07,Pune,Kids,Kids Tshirt,M,14,2001.43,15.0,1701.21,23816.97,87,Female,Winter,1
ZUD-280,2026-03-18,Chennai,Women,Top,M,29,1174.64,15.0,998.45,28954.95,289,Female,Winter,1
ZUD-281,2024-08-13,Chennai,Women,Skirt,L,3,779.87,10.0,701.88,2105.65,245,Female,Winter,0
ZUD-282,2025-12-16,Bangalore,Accessories,Socks,M,7,2747.73,20.0,2198.18,15387.26,35,Female,Monsoon,0
ZUD-283,2025-10-20,Mumbai,Accessories,Socks,M,15,2647.82,20.0,2118.26,31773.88,166,Male,Monsoon,1
ZUD-284,2024-10-30,Chennai,Women,Dress,XL,29,2897.57,15.0,2462.93,71425.06,53,Female,Monsoon,0
ZUD-285,2025-05-21,Pune,Kids,Kids Dress,,25,547.45,20.0,437.96,10948.95,182,Male,Winter,1
ZUD-286,2025-12-28,Bangalore,Accessories,Bag,M,1,2519.44,10.0,2267.49,2267.49,126,Female,Winter,0
ZUD-287,2025-07-02,Bangalore,Accessories,Cap,L,21,2170.92,30.0,1519.64,31912.47,297,Male,Winter,0
ZUD-288,2025-02-01,Pune,Accessories,Cap,XL,15,298.54,15.0,253.76,3806.41,214,Male,Winter,0
ZUD-289,2025-07-09,Chennai,Kids,Kids Tshirt,XL,12,2530.63,30.0,1771.44,21257.27,56,Male,Winter,0
ZUD-290,2025-10-10,Bangalore,Kids,Kids Tshirt,S,6,1623.15,20.0,1298.52,7791.14,240,Female,Winter,1
ZUD-291,2025-07-24,Mumbai,Men,Joggers,M,17,1785.4,0.0,1785.4,30351.81,243,Male,Summer,0
ZUD-292,2026-02-23,Mumbai,Kids,Kids Shorts,XL,7,2141.97,10.0,1927.78,13494.43,135,Male,Monsoon,1
ZUD-293,2026-02-16,Bangalore,Women,Dress,L,29,1781.25,10.0,1603.13,46490.7,34,Female,Winter,0
ZUD-294,2025-06-30,Pune,Accessories,Belt,M,24,1660.37,15.0,1411.31,33871.55,239,Female,Winter,0
ZUD-295,2025-02-01,Delhi,Women,Top,XL,7,2813.87,0.0,2813.87,19697.07,277,Male,Monsoon,1
ZUD-296,2026-02-23,Mumbai,Men,Shirt,L,8,335.35,0.0,335.35,2682.8,127,Male,Winter,1
ZUD-297,2025-05-07,Mumbai,Women,Dress,XL,21,2622.11,10.0,2359.9,49557.86,205,Male,Summer,1
ZUD-298,2026-03-18,Pune,Women,Kurti,XL,15,3495.8,15.0,2971.43,44571.49,297,Male,Summer,1
ZUD-299,2025-09-21,Mumbai,Kids,Kids Dress,L,6,2768.53,10.0,2491.68,14950.07,124,Female,Monsoon,0
ZUD-300,2024-12-05,Chennai,Accessories,Cap,XL,28,2762.31,30.0,1933.62,54141.25,87,Female,Winter,0
ZUD-301,2024-10-04,Delhi,Men,Shirt,M,23,1145.71,10.0,1031.14,23716.27,268,Female,Summer,0
ZUD-302,2025-04-01,Delhi,Men,Jeans,M,9,223.03,15.0,189.57,1706.16,183,Male,Winter,1
ZUD-303,2025-09-25,Delhi,Kids,Kids Dress,S,28,2401.64,15.0,2041.39,57159.05,78,Male,Monsoon,0
ZUD-304,2025-03-06,Chennai,Accessories,Socks,M,4,2196.93,15.0,1867.39,7469.57,264,Female,Winter,1
ZUD-305,2026-01-25,Mumbai,Accessories,Socks,S,14,1793.15,0.0,1793.15,25104.14,163,Male,Winter,1
ZUD-306,2025-07-25,Chennai,Kids,Kids Dress,XL,5,632.31,10.0,569.08,2845.38,213,Male,Summer,0
ZUD-307,2026-01-18,Mumbai,Women,Skirt,M,15,2022.22,0.0,2022.22,30333.35,129,Male,Summer,0
ZUD-308,2025-02-21,Chennai,Kids,Kids Tshirt,L,14,1164.95,30.0,815.46,11416.49,49,Male,Winter,0
ZUD-309,2025-04-13,Chennai,Accessories,Socks,XL,2,2282.66,10.0,2054.4,4108.79,154,Male,Summer,0
ZUD-310,2026-02-27,Bangalore,Kids,Kids Dress,L,23,2415.39,15.0,2053.08,47220.79,68,Female,Summer,0
ZUD-311,2025-11-14,Pune,Men,Shirt,M,23,677.43,20.0,541.95,12464.77,19,Male,Monsoon,0
ZUD-312,2025-01-03,Bangalore,Men,Tshirt,M,16,1629.39,0.0,1629.39,26070.24,151,Female,Summer,0
ZUD-313,2024-08-22,Chennai,Men,Joggers,L,8,1082.73,30.0,757.91,6063.3,12,Male,Summer,1
ZUD-314,2026-03-25,Chennai,Accessories,Cap,M,6,1660.81,10.0,1494.73,8968.39,204,Female,Monsoon,0
ZUD-315,2025-06-24,Bangalore,Accessories,Bag,XL,7,1981.81,10.0,1783.62,12485.37,203,Female,Monsoon,0
ZUD-316,2024-10-24,Chennai,Accessories,Belt,M,7,2703.49,20.0,2162.8,15139.57,20,Female,Monsoon,0
ZUD-317,2024-09-05,Mumbai,Women,Jeans,S,14,3580.58,15.0,3043.49,42608.85,31,Female,Monsoon,0
ZUD-318,2025-02-24,Mumbai,Accessories,Belt,L,25,1746.89,15.0,1484.86,37121.42,292,Male,Winter,0
ZUD-319,2024-09-30,Mumbai,Men,Joggers,L,12,1455.89,20.0,1164.71,13976.5,233,Male,Summer,0
ZUD-320,2024-05-12,Delhi,Kids,Kids Tshirt,M,25,2607.17,0.0,2607.17,65179.2,288,Female,Winter,0
ZUD-321,2025-04-06,Chennai,Men,Jacket,XL,13,1698.21,15.0,1443.48,18765.18,148,Male,Winter,0
ZUD-322,2025-03-18,Bangalore,Women,Jeans,S,2,849.27,30.0,594.49,1188.98,133,Female,Monsoon,0
ZUD-323,2024-08-08,Chennai,Kids,Kids Dress,L,29,2155.95,0.0,2155.95,62522.62,206,Male,Summer,0
ZUD-324,2025-01-07,Mumbai,Kids,Kids Shorts,M,2,1428.93,15.0,1214.59,2429.18,11,Male,Winter,0
ZUD-325,2024-07-27,Bangalore,Kids,Kids Shorts,L,4,718.69,0.0,718.69,2874.76,22,Female,Summer,0
ZUD-326,2026-02-21,Chennai,Women,Skirt,,2,2676.02,10.0,2408.42,4816.84,108,Male,Summer,0
ZUD-327,2026-04-17,Delhi,Accessories,Socks,L,15,2795.12,30.0,1956.59,29348.79,86,Male,Monsoon,0
ZUD-328,2026-04-14,Chennai,Women,Dress,S,21,739.14,10.0,665.22,13969.69,118,Male,Summer,0
ZUD-329,2024-09-24,Pune,Kids,Kids Shorts,S,13,986.66,0.0,986.66,12826.58,172,Female,Monsoon,1
ZUD-330,2026-03-19,Bangalore,Kids,Kids Tshirt,XL,10,1289.72,15.0,1096.26,10962.59,197,Male,Monsoon,1
ZUD-331,2025-06-23,Mumbai,Kids,Kids Dress,L,8,746.66,15.0,634.66,5077.26,20,Male,Winter,0
ZUD-332,2024-09-20,Delhi,Men,Jacket,M,2,1421.55,0.0,1421.55,2843.1,39,Male,Monsoon,0
ZUD-333,2025-07-26,Bangalore,Accessories,Cap,XL,18,1156.28,0.0,1156.28,20813.13,136,Female,Summer,0
ZUD-334,2025-03-09,Pune,Kids,Kids Dress,M,26,991.7,0.0,991.7,25784.28,260,Female,Summer,0
ZUD-335,2025-01-28,Pune,Men,Shirt,S,20,2178.02,0.0,2178.02,43560.42,51,Female,Monsoon,0
ZUD-336,2026-03-06,Pune,Kids,Kids Dress,M,23,1847.17,10.0,1662.45,38236.45,21,Male,Monsoon,0
ZUD-337,2025-01-11,Pune,Accessories,Belt,S,7,1220.4,0.0,1220.4,8542.77,69,Male,Winter,0
ZUD-338,2026-03-29,Delhi,Accessories,Bag,M,15,922.94,20.0,738.35,11075.29,173,Female,Winter,0
ZUD-339,2024-11-09,Delhi,Accessories,Belt,L,7,1862.91,10.0,1676.62,11736.31,243,Female,Winter,0
ZUD-340,2025-12-26,Chennai,Women,Skirt,M,1,3049.47,20.0,2439.57,2439.57,232,Female,Monsoon,0
ZUD-341,2026-04-23,Bangalore,Accessories,Cap,S,25,808.59,15.0,687.3,17182.62,174,Male,Monsoon,0
ZUD-342,2025-06-19,Bangalore,Women,Jeans,M,24,1897.91,20.0,1518.33,36439.81,61,Male,Monsoon,0
ZUD-343,2024-09-19,Bangalore,Men,Jacket,L,26,1864.75,0.0,1864.75,48483.59,277,Male,Winter,0
ZUD-344,2025-01-04,Bangalore,Accessories,Cap,M,20,2379.69,10.0,2141.72,42834.41,42,Male,Summer,1
ZUD-345,2026-02-25,Bangalore,Women,Kurti,M,23,2741.79,10.0,2467.61,56755.12,239,Male,Winter,1
ZUD-346,2025-03-06,Mumbai,Women,Top,S,14,2446.74,10.0,2202.07,30828.95,115,Female,Summer,1
ZUD-347,2025-08-22,Pune,Women,Skirt,M,6,2009.83,30.0,1406.88,8441.3,133,Male,Winter,0
ZUD-348,2025-07-09,Delhi,Kids,Kids Shorts,S,19,2719.59,20.0,2175.67,41337.77,146,Male,Summer,1
ZUD-349,2025-07-10,Pune,Accessories,Socks,,11,1834.42,30.0,1284.1,14125.06,50,Female,Monsoon,1
ZUD-350,2024-07-31,Delhi,Accessories,Belt,S,2,1933.13,20.0,1546.5,3093.01,242,Female,Winter,0
ZUD-351,2026-04-09,Bangalore,Kids,Kids Shorts,XL,20,1362.53,30.0,953.77,19075.45,290,Male,Summer,1
ZUD-352,2024-11-04,Chennai,Men,Jacket,S,27,504.28,20.0,403.42,10892.39,140,Female,Monsoon,1
ZUD-353,2025-05-24,Delhi,Men,Joggers,M,10,415.5,10.0,373.95,3739.49,182,Male,Winter,0
ZUD-354,2025-11-01,Bangalore,Accessories,Belt,XL,23,1630.86,0.0,1630.86,37509.79,123,Male,Summer,0
ZUD-355,2025-05-31,Chennai,Kids,Kids Shorts,S,20,2706.92,10.0,2436.22,48724.47,145,Male,Winter,0
ZUD-356,2024-06-03,Bangalore,Men,Jacket,XL,4,1034.2,30.0,723.94,2895.76,92,Female,Winter,0
ZUD-357,2025-08-05,Mumbai,Women,Kurti,M,27,2888.56,0.0,2888.56,77991.24,60,Female,Winter,1
ZUD-358,2025-07-08,Mumbai,Kids,Kids Dress,L,26,386.92,30.0,270.84,7041.86,228,Female,Summer,1
ZUD-359,2025-07-27,Bangalore,Men,Joggers,M,2,1396.62,30.0,977.63,1955.27,273,Male,Summer,0
ZUD-360,2026-01-27,Bangalore,Men,Jeans,M,25,2550.81,0.0,2550.81,63770.36,48,Female,Monsoon,1
ZUD-361,2025-11-09,Delhi,Men,Jeans,L,3,2714.2,0.0,2714.2,8142.6,249,Male,Winter,0
ZUD-362,2024-08-21,Chennai,Kids,Kids Dress,M,26,2961.36,30.0,2072.95,53896.78,89,Male,Summer,1
ZUD-363,2025-04-23,Pune,Women,Kurti,S,3,1446.46,10.0,1301.82,3905.45,248,Female,Summer,1
ZUD-364,2024-05-11,Pune,Women,Dress,XL,10,1393.21,0.0,1393.21,13932.1,33,Male,Monsoon,0
ZUD-365,2024-12-17,Chennai,Men,Joggers,L,16,1632.43,10.0,1469.19,23507.05,186,Male,Monsoon,1
ZUD-366,2025-05-29,Delhi,Women,Skirt,XL,22,3204.02,10.0,2883.62,63439.67,26,Female,Winter,1
ZUD-367,2026-02-13,Delhi,Men,Joggers,S,23,802.17,20.0,641.74,14759.93,207,Female,Monsoon,1
ZUD-368,2024-08-30,Delhi,Accessories,Cap,XL,23,864.89,15.0,735.16,16908.58,244,Female,Monsoon,1
ZUD-369,2024-05-25,Pune,Accessories,Belt,S,18,738.49,20.0,590.79,10634.23,290,Male,Summer,0
ZUD-370,2025-10-19,Chennai,Kids,Kids Shorts,S,28,2806.29,30.0,1964.4,55003.27,153,Male,Summer,0
ZUD-371,2024-07-09,Chennai,Kids,Kids Tshirt,L,4,2466.1,10.0,2219.49,8877.95,83,Female,Summer,0
ZUD-372,2026-01-21,Chennai,Women,Skirt,XL,18,2452.8,15.0,2084.88,37527.79,196,Female,Monsoon,0
ZUD-373,2025-03-26,Pune,Kids,Kids Shorts,M,22,743.49,15.0,631.96,13903.2,116,Female,Winter,0
ZUD-374,2024-09-05,Bangalore,Kids,Kids Tshirt,M,7,385.83,10.0,347.25,2430.76,83,Male,Monsoon,0
ZUD-375,2025-11-01,Bangalore,Kids,Kids Tshirt,L,18,2900.52,20.0,2320.42,41767.53,16,Female,Monsoon,1
ZUD-376,2025-12-10,Delhi,Accessories,Bag,M,2,1324.83,10.0,1192.34,2384.69,161,Female,Winter,0
ZUD-377,2025-01-13,Pune,Kids,Kids Shorts,L,29,584.77,20.0,467.82,13566.69,40,Male,Summer,0
ZUD-378,2025-04-17,Delhi,Women,Top,M,6,695.06,30.0,486.55,2919.27,153,Female,Summer,0
ZUD-379,2024-05-14,Mumbai,Kids,Kids Shorts,M,5,2708.78,0.0,2708.78,13543.88,299,Female,Summer,1
ZUD-380,2024-12-07,Chennai,Women,Jeans,L,5,3068.75,10.0,2761.88,13809.4,61,Male,Summer,1
ZUD-381,2024-08-20,Pune,Kids,Kids Tshirt,L,5,1476.33,0.0,1476.33,7381.65,142,Male,Summer,0
ZUD-382,2026-04-19,Bangalore,Accessories,Belt,M,26,1318.69,20.0,1054.95,27428.81,108,Female,Summer,0
ZUD-383,2025-10-26,Delhi,Men,Jacket,L,1,569.82,30.0,398.87,398.87,208,Male,Monsoon,0
ZUD-384,2026-04-12,Delhi,Men,Shirt,L,20,2703.32,20.0,2162.66,43253.12,281,Female,Winter,0
ZUD-385,2025-11-22,Bangalore,Accessories,Belt,M,27,640.84,20.0,512.67,13842.09,175,Female,Winter,0
ZUD-386,2025-03-10,Bangalore,Accessories,Belt,S,23,733.19,20.0,586.56,13490.78,201,Male,Summer,0
ZUD-387,2026-03-01,Mumbai,Accessories,Socks,M,9,1265.11,15.0,1075.34,9678.07,73,Male,Monsoon,0
ZUD-388,2025-08-13,Pune,Women,Jeans,M,18,2790.67,0.0,2790.67,50232.01,209,Male,Winter,0
ZUD-389,2024-10-30,Mumbai,Kids,Kids Shorts,S,20,993.14,30.0,695.2,13903.99,202,Female,Monsoon,1
ZUD-390,2025-12-10,Chennai,Men,Tshirt,M,12,2568.28,30.0,1797.8,21573.55,15,Male,Winter,0
ZUD-391,2026-03-22,Chennai,Accessories,Socks,S,7,1199.8,20.0,959.84,6718.9,22,Male,Winter,0
ZUD-392,2025-04-17,Mumbai,Accessories,Belt,M,11,723.59,10.0,651.23,7163.56,117,Female,Winter,0
ZUD-393,2024-05-24,Delhi,Kids,Kids Dress,S,15,1784.05,20.0,1427.24,21408.56,172,Male,Summer,0
ZUD-394,2026-04-25,Delhi,Kids,Kids Dress,L,1,1811.58,15.0,1539.85,1539.85,54,Female,Summer,0
ZUD-395,2025-04-29,Delhi,Kids,Kids Dress,,29,310.12,20.0,248.09,7194.68,181,Female,Monsoon,1
ZUD-396,2025-06-19,Pune,Accessories,Belt,L,6,2810.72,30.0,1967.51,11805.04,235,Female,Summer,1
ZUD-397,2026-02-05,Chennai,Kids,Kids Tshirt,M,1,870.53,10.0,783.48,783.48,241,Male,Winter,0
ZUD-398,2025-03-08,Pune,Accessories,Socks,L,11,1411.83,15.0,1200.05,13200.58,43,Male,Summer,0
ZUD-399,2025-07-28,Bangalore,Men,Joggers,S,19,769.2,10.0,692.28,13153.24,232,Female,Summer,0
ZUD-400,2024-11-14,Pune,Men,Jacket,L,22,2996.81,20.0,2397.44,52743.78,20,Female,Summer,0
ZUD-401,2024-08-31,Bangalore,Kids,Kids Dress,M,3,2156.95,15.0,1833.41,5500.22,83,Female,Summer,0
ZUD-402,2025-09-16,Bangalore,Men,Joggers,S,20,2509.09,15.0,2132.73,42654.57,249,Female,Summer,0
ZUD-403,2025-08-12,Pune,Men,Jeans,XL,2,700.5,20.0,560.4,1120.8,10,Female,Monsoon,0
ZUD-404,2025-04-07,Bangalore,Women,Dress,XL,9,2147.51,20.0,1718.01,15462.09,12,Female,Monsoon,0
ZUD-405,2025-07-09,Pune,Women,Skirt,L,21,1523.8,20.0,1219.04,25599.91,244,Male,Summer,1
ZUD-406,2024-11-11,Mumbai,Women,Jeans,S,18,859.77,15.0,730.8,13154.41,116,Male,Summer,0
ZUD-407,2026-02-02,Delhi,Kids,Kids Dress,XL,6,1450.01,15.0,1232.5,7395.03,27,Female,Winter,0
ZUD-408,2025-07-14,Pune,Kids,Kids Dress,M,8,1518.31,10.0,1366.48,10931.82,177,Male,Winter,0
ZUD-409,2024-11-17,Bangalore,Accessories,Belt,,9,1901.25,10.0,1711.13,15400.13,94,Female,Winter,0
ZUD-410,2025-12-29,Delhi,Kids,Kids Tshirt,L,16,1403.47,15.0,1192.95,19087.14,155,Female,Monsoon,1
ZUD-411,2024-12-16,Delhi,Women,Skirt,M,26,3558.46,15.0,3024.69,78641.93,232,Male,Summer,0
ZUD-412,2025-11-01,Mumbai,Women,Skirt,S,11,1743.34,20.0,1394.67,15341.36,246,Male,Monsoon,0
ZUD-413,2025-12-29,Chennai,Men,Jacket,XL,7,1506.26,10.0,1355.63,9489.43,280,Male,Monsoon,1
ZUD-414,2025-11-12,Mumbai,Accessories,Socks,M,8,2723.68,30.0,1906.58,15252.6,121,Female,Summer,0
ZUD-415,2024-06-22,Pune,Men,Joggers,XL,11,2852.61,15.0,2424.72,26671.9,72,Female,Monsoon,0
ZUD-416,2025-08-28,Mumbai,Kids,Kids Dress,S,11,308.6,0.0,308.6,3394.65,177,Female,Summer,1
ZUD-417,2024-10-22,Bangalore,Accessories,Cap,XL,21,1397.73,0.0,1397.73,29352.37,165,Male,Winter,0
ZUD-418,2025-04-18,Delhi,Men,Shirt,XL,21,711.4,,604.69,12698.55,93,Female,Summer,0
ZUD-419,2024-12-17,Bangalore,Kids,Kids Dress,M,19,2181.24,20.0,1745.0,33154.91,209,Female,Summer,1
ZUD-420,2024-08-12,Chennai,Kids,Kids Shorts,XL,23,451.92,10.0,406.73,9354.69,55,Male,Monsoon,0
ZUD-421,2024-11-30,Chennai,Accessories,Cap,XL,11,523.02,15.0,444.57,4890.26,136,Male,Monsoon,1
ZUD-422,2024-09-22,Mumbai,Accessories,Belt,XL,16,1885.29,10.0,1696.76,27148.17,127,Female,Winter,1
ZUD-423,2026-03-11,Bangalore,Women,Skirt,M,5,1407.14,15.0,1196.07,5980.33,53,Male,Winter,1
ZUD-424,2024-11-08,Mumbai,Kids,Kids Tshirt,XL,3,1440.39,15.0,1224.33,3672.99,78,Male,Monsoon,1
ZUD-425,2025-05-25,Bangalore,Women,Skirt,M,4,2059.22,0.0,2059.22,8236.89,18,Female,Winter,1
ZUD-426,2026-04-03,Bangalore,Accessories,Socks,M,20,2504.2,0.0,2504.2,50084.03,145,Male,Monsoon,0
ZUD-427,2025-03-18,Bangalore,Women,Dress,S,23,2916.84,10.0,2625.16,60378.67,22,Female,Winter,1
ZUD-428,2026-02-15,Delhi,Kids,Kids Tshirt,L,25,2506.18,30.0,1754.32,43858.12,36,Female,Summer,0
ZUD-429,2024-08-13,Delhi,Accessories,Bag,XL,6,2219.88,20.0,1775.9,10655.41,155,Female,Winter,0
ZUD-430,2026-04-24,Mumbai,Accessories,Belt,L,19,2145.51,20.0,1716.41,32611.82,109,Female,Monsoon,0
ZUD-431,2025-08-15,Bangalore,Women,Dress,XL,4,3010.48,20.0,2408.38,9633.53,186,Male,Monsoon,0
ZUD-432,2024-09-15,Pune,Women,Kurti,S,14,1086.12,15.0,923.2,12924.85,153,Male,Monsoon,0
ZUD-433,2025-01-11,Delhi,Kids,Kids Tshirt,XL,6,312.99,20.0,250.39,1502.36,40,Male,Winter,0
ZUD-434,2025-10-13,Chennai,Men,Jeans,S,25,219.09,10.0,197.18,4929.53,289,Female,Winter,0
ZUD-435,2024-05-25,Bangalore,Men,Tshirt,XL,18,1794.09,30.0,1255.86,22605.48,74,Male,Monsoon,1
ZUD-436,2024-06-09,Bangalore,Accessories,Bag,M,28,813.01,15.0,691.06,19349.73,95,Female,Winter,1
ZUD-437,2026-04-27,Pune,Women,Skirt,L,27,2059.41,15.0,1750.5,47263.55,250,Female,Summer,0
ZUD-438,2025-10-25,Bangalore,Women,Skirt,XL,4,1429.37,15.0,1214.96,4859.85,184,Female,Summer,1
ZUD-439,2025-02-23,Delhi,Accessories,Bag,XL,6,227.04,,158.93,953.57,198,Female,Winter,1
ZUD-440,2025-10-03,Delhi,Men,Shirt,L,5,399.73,30.0,279.81,1399.04,90,Female,Winter,1
ZUD-441,2024-12-16,Mumbai,Accessories,Belt,XL,13,2776.31,0.0,2776.31,36091.97,241,Female,Monsoon,0
ZUD-442,2024-07-09,Delhi,Women,Kurti,XL,24,1179.53,15.0,1002.6,24062.41,78,Female,Monsoon,0
ZUD-443,2025-05-25,Pune,Kids,Kids Tshirt,S,26,2818.45,20.0,2254.76,58623.85,100,Female,Winter,0
